_Glon,_Glat,_RAJ2000,_DEJ2000,_RAB1950,_DEB1950,_Elon2000,_Elat2000,recno,Name,Band,RAJ2000,DEJ2000,PA,h,e_h,z0,e_z0,S0,e_S0,gradz0,mag,B/T,Type,RV,AName,NED,preferred_name,catalog_name_normalized,z0_over_h,h_over_z0,thickness_flag
183.29342935,+48.78948735,145.15499889,+39.27169000,144.38256601,+39.49900141,134.01350176,+23.87987262,4563,EON_145.155_39.272,r,145.154999,39.27169,166.52,4.65,0.22,1.04,0.09,22.09,0.16,0.033,16.99,0.05,SD,18016.0,2MASXJ09403720+3916180,NED,2MASXJ09403720+3916180,,0.2236559139784946,4.471153846153847,thick_like
212.18090428,+45.81827285,145.15792806,+19.58050306,144.45988732,+19.80794463,140.95583615,+05.35704785,4566,EON_145.158_19.581,r,145.157928,19.580503,16.85,4.8,0.31,1.3,0.11,20.73,0.31,0.02,15.75,0.08,SD,7907.0,PGC027618,NED,PGC27618,PGC27618,0.27083333333333337,3.692307692307692,thick_like
224.72867004,+41.89261932,145.18649306,+09.73167111,144.51805734,+09.95924442,144.20540683,-03.94162679,4569,EON_145.186_9.732,r,145.186493,9.731671,21.46,7.01,1.0,0.9,0.08,22.69,0.26,-0.244,17.61,0.04,SD,23354.0,SDSSJ094044.75+094353.9,NED,SDSSJ094044.75+094353.9,,0.12838801711840228,7.788888888888889,intermediate
232.32342968,+38.55983734,145.24351500,+03.04753806,144.59405142,+03.27530462,146.47909663,-10.23410270,4572,EON_145.244_3.048,r,145.243515,3.047538,101.5,3.75,0.22,1.09,0.11,21.5,0.24,-0.031,17.44,0.09,SC,28056.0,SDSSJ094058.44+030251.1,NED,SDSSJ094058.44+030251.1,,0.2906666666666667,3.440366972477064,thick_like
206.72839025,+47.12113477,145.30337500,+23.55210500,144.59269353,+23.77993139,139.76529323,+09.15147148,4575,EON_145.303_23.552,r,145.303375,23.552105,91.89,4.74,0.24,0.75,0.16,22.85,0.26,-0.204,17.76,0.06,SD,24714.0,2MASXJ09411277+2333080,NED,2MASXJ09411277+2333080,,0.1582278481012658,6.32,intermediate
152.35744440,+43.57753248,145.32861306,+61.15113111,144.39587374,+61.37869132,123.46887337,+43.98233829,4578,EON_145.329_61.151,r,145.328613,61.151131,168.44,5.98,0.46,1.35,0.17,22.63,0.17,0.048,17.12,0.07,SC,37010.0,2MASXJ09411879+6109042,NED,2MASXJ09411879+6109042,,0.225752508361204,4.42962962962963,thick_like
222.76483776,+42.87289158,145.39878806,+11.46987806,144.72548702,+11.69803482,143.83276796,-02.23093782,4581,EON_145.399_11.470,r,145.398788,11.469878,55.35,5.75,0.1,2.94,0.42,20.52,0.2,0.186,14.41,0.49,SA,5825.0,PGC027683,NED,PGC27683,PGC27683,0.5113043478260869,1.9557823129251701,thick_like
228.30957532,+40.67082926,145.42771889,+06.78631500,144.76781728,+07.01457599,145.40360527,-06.64512628,4584,EON_145.428_6.786,r,145.427719,6.786315,16.7,4.42,0.1,1.22,0.09,22.27,0.09,-0.06,17.33,0.07,SD,20366.0,PGC1307458,NED,PGC1307458,PGC1307458,0.27601809954751133,3.622950819672131,thick_like
168.35392460,+47.62928274,145.48680111,+49.27569611,144.66034971,+49.50385127,130.00276054,+33.24903011,4587,EON_145.487_49.276,r,145.486801,49.275696,129.25,3.97,0.03,1.43,0.1,20.95,0.19,0.053,16.31,0.12,SC,14016.0,PGC2338347,NED,PGC2338347,PGC2338347,0.36020151133501255,2.7762237762237767,thick_like
221.80142700,+43.31502916,145.48704500,+12.29628389,144.81141705,+12.52468178,143.64339887,-01.42187550,4590,EON_145.487_12.296,r,145.487045,12.296284,17.28,10.74,0.13,9.05,1.32,21.07,0.16,0.229,13.24,0.55,SA,6760.0,IC0555,NED,IC00555,IC00555,0.8426443202979517,1.1867403314917127,thick_like
220.46685374,+43.77701600,145.48982194,+13.36824806,144.81106222,+13.59664815,143.29449735,-00.40825996,4593,EON_145.490_13.368,r,145.489822,13.368248,144.34,3.91,0.01,0.86,0.11,22.18,0.21,0.0,17.73,0.06,SD,,,NED,NED,,0.21994884910485932,4.546511627906977,thick_like
189.24130106,+49.07431887,145.50120500,+35.36452889,144.74715609,+35.59283480,135.78116045,+20.32169345,4596,EON_145.501_35.365,r,145.501205,35.364529,111.98,6.15,0.07,1.14,0.13,22.8,0.15,-0.087,17.06,0.05,SD,11796.0,PGC2063361,NED,PGC2063361,PGC2063361,0.18536585365853656,5.394736842105264,intermediate
165.80895582,+47.19167848,145.50428806,+51.05257806,144.66579085,+51.28076403,129.16622632,+34.88527830,4599,EON_145.504_51.053,r,145.504288,51.052578,106.77,5.9,0.02,0.91,0.15,22.68,0.21,-0.128,17.5,0.05,SD,14943.0,SDSSJ094201.02+510309.2,NED,SDSSJ094201.02+510309.2,,0.1542372881355932,6.483516483516484,intermediate
170.06362682,+47.91189593,145.51084889,+48.09249500,144.69210479,+48.32072845,130.56799563,+32.16550572,4602,EON_145.511_48.092,r,145.510849,48.092495,7.03,7.98,0.14,2.03,0.2,22.51,0.11,0.066,16.24,0.06,SD,,,NED,NED,,0.25438596491228066,3.9310344827586214,thick_like
203.42543691,+47.93067460,145.57890306,+25.91135000,144.86075449,+26.13992973,139.20660209,+11.45940325,4605,EON_145.579_25.911,r,145.578903,25.91135,159.14,3.78,0.06,1.41,0.08,20.39,0.19,0.035,15.7,0.14,SC,10141.0,PGC1754793,NED,PGC1754793,PGC1754793,0.373015873015873,2.6808510638297873,thick_like
228.82131404,+40.83024781,145.76347389,+06.53237000,145.10444280,+06.76156178,145.80502717,-06.77460089,4608,EON_145.763_6.532,r,145.763474,6.53237,0.45,3.18,0.33,1.03,0.12,22.12,0.28,0.091,17.57,0.1,SB,8533.0,SDSSJ094303.23+063156.4,NED,SDSSJ094303.23+063156.4,,0.3238993710691824,3.087378640776699,thick_like
207.95000765,+47.39968756,145.83651694,+22.82769389,145.12913136,+23.05700289,140.47666005,+08.63091305,4611,EON_145.837_22.828,r,145.836517,22.827694,32.49,4.23,0.12,2.02,0.2,21.47,0.23,0.008,16.41,0.21,SC,20150.0,PGC1676787,NED,PGC1676787,PGC1676787,0.4775413711583924,2.094059405940594,thick_like
184.60718015,+49.35108503,145.83709694,+38.39202889,145.07090583,+38.62124448,134.89805145,+23.24840749,4614,EON_145.837_38.392,r,145.837097,38.392029,109.9,3.72,0.34,0.96,0.08,21.52,0.23,-0.052,17.58,0.06,SB,12220.0,SDSSJ094320.90+382331.3,NED,SDSSJ094320.90+382331.3,,0.25806451612903225,3.8750000000000004,thick_like
178.80620398,+49.11051552,145.86154194,+42.18679000,145.07736306,+42.41604522,133.39509336,+26.79054117,4617,EON_145.862_42.187,r,145.861542,42.18679,6.89,7.59,0.15,2.36,0.16,21.6,0.12,0.104,15.42,0.09,SC,5260.0,PGC082518,NED,PGC82518,PGC82518,0.31093544137022394,3.2161016949152543,thick_like
169.71260973,+48.10831280,145.87562611,+48.27844194,145.05735201,+48.50768481,130.74757746,+32.43136749,4620,EON_145.876_48.278,r,145.875626,48.278442,119.82,4.9,0.22,1.47,0.1,21.85,0.32,0.016,16.84,0.13,SC,22571.0,PGC2314048,NED,PGC2314048,PGC2314048,0.3,3.3333333333333335,thick_like
191.28539636,+49.32444505,145.88075306,+34.04199194,145.13318892,+34.27135693,136.58245817,+19.19130902,4623,EON_145.881_34.042,r,145.880753,34.041992,48.42,8.26,0.12,2.7,0.2,21.47,0.14,0.083,15.05,0.09,SC,8505.0,UGC05194,NED,UGC05194,UGC05194,0.3268765133171913,3.059259259259259,thick_like
233.82851270,+38.59624342,145.91960111,+02.08340806,145.27293579,+02.31305130,147.45416354,-10.91747402,4626,EON_145.920_2.083,r,145.919601,2.083408,10.61,4.46,0.1,0.85,0.11,22.56,0.26,-0.076,17.51,0.07,SC,27580.0,SDSSJ094340.70+020500.2,NED,SDSSJ094340.70+020500.2,,0.1905829596412556,5.247058823529412,intermediate
232.90878479,+39.08382085,145.93220500,+02.94986889,145.28315871,+03.17954247,147.17091843,-10.09689218,4629,EON_145.932_2.950,r,145.932205,2.949869,100.28,5.12,0.16,1.16,0.15,22.41,0.19,0.039,17.53,0.07,SB,21819.0,SDSSJ094343.72+025659.5,NED,SDSSJ094343.72+025659.5,,0.22656249999999997,4.413793103448277,thick_like
219.05084482,+44.71676403,145.94056694,+14.67999306,145.25840672,+14.90963113,143.27636632,+00.97433770,4632,EON_145.941_14.680,r,145.940567,14.679993,149.97,5.86,0.13,1.63,0.18,22.59,0.16,0.072,16.88,0.07,SB,3828.0,PGC090938,NED,PGC90938,PGC90938,0.2781569965870307,3.595092024539878,thick_like
175.57549411,+48.89769302,145.94485500,+44.31578111,145.14988683,+44.54524908,132.56251727,+28.78901071,4635,EON_145.945_44.316,r,145.944855,44.315781,35.36,4.71,0.27,1.85,0.24,21.87,0.22,0.126,16.68,0.11,SC,7052.0,PGC2241510,NED,PGC2241510,PGC2241510,0.39278131634819535,2.5459459459459457,thick_like
182.86831992,+49.39564649,145.95541389,+39.52135806,145.18444565,+39.75089156,134.54757129,+24.33514939,4638,EON_145.955_39.521,r,145.955414,39.521358,104.79,4.26,0.03,2.11,0.32,20.71,0.2,0.154,15.21,0.5,SA,11933.0,PGC2151237,NED,PGC2151237,PGC2151237,0.4953051643192488,2.018957345971564,thick_like
223.37815996,+43.32182262,146.01301611,+11.27116306,145.34078241,+11.50101707,144.46727433,-02.22056104,4641,EON_146.013_11.271,r,146.013016,11.271163,39.3,3.74,0.28,1.17,0.11,21.95,0.19,0.139,17.24,0.11,SB,29487.0,2MASXJ09440312+1116164,NED,2MASXJ09440312+1116164,,0.31283422459893045,3.1965811965811968,thick_like
222.99836050,+43.58897053,146.13029500,+11.63745000,145.45711296,+11.86762306,144.45479095,-01.83686540,4644,EON_146.130_11.637,r,146.130295,11.63745,64.44,5.6,0.61,0.77,0.12,22.74,0.28,-0.131,17.77,0.06,SD,,,NED,NED,,0.1375,7.2727272727272725,intermediate
198.44231797,+49.06658704,146.15171806,+29.36541694,145.42262377,+29.59555405,138.49708710,+14.88151267,4647,EON_146.152_29.365,r,146.151718,29.365417,80.76,3.66,0.09,1.62,0.24,21.49,0.19,0.168,16.94,0.08,SC,8740.0,PGC1863953,NED,PGC1863953,PGC1863953,0.4426229508196721,2.259259259259259,thick_like
226.16714057,+42.41608058,146.16584806,+09.04062611,145.50002556,+09.27090913,145.34827111,-04.27588187,4650,EON_146.166_9.041,r,146.165848,9.040626,4.88,8.09,0.61,1.02,0.12,22.86,0.22,-0.198,17.2,0.05,SD,23605.0,2MASXJ09443982+0902272,NED,2MASXJ09443982+0902272,,0.12608158220024723,7.931372549019607,intermediate
177.77615186,+49.27459577,146.18788111,+42.83655194,145.40160955,+43.06669849,133.37550272,+27.48318273,4653,EON_146.188_42.837,r,146.187881,42.836552,72.77,2.95,0.09,0.9,0.09,21.6,0.19,0.042,17.57,0.1,SC,21863.0,SDSSJ094445.09+425011.5,NED,SDSSJ094445.09+425011.5,,0.30508474576271183,3.2777777777777777,thick_like
196.53282138,+49.35700545,146.28698694,+30.64077806,145.55355489,+30.87127685,138.15715480,+16.11964492,4656,EON_146.287_30.641,r,146.286987,30.640778,168.66,7.43,0.66,1.13,0.16,22.95,0.27,0.137,17.45,0.04,SD,10376.0,PGC093043,NED,PGC93043,PGC93043,0.15208613728129206,6.575221238938053,intermediate
214.55415436,+46.41263235,146.33886694,+18.23462111,145.64660544,+18.46532919,142.46010590,+04.45523577,4659,EON_146.339_18.235,r,146.338867,18.234621,1.41,3.11,0.05,1.63,0.17,20.58,0.16,0.033,16.31,0.14,SC,21327.0,PGC1553839,NED,PGC1553839,PGC1553839,0.5241157556270096,1.9079754601226995,thick_like
219.40038337,+45.02881996,146.33914194,+14.57994000,145.65769361,+14.81066741,143.67347867,+01.00730738,4662,EON_146.339_14.580,r,146.339142,14.57994,131.78,6.0,0.3,2.07,0.27,23.03,0.2,0.022,17.22,0.06,SC,3798.0,AGC193910,NED,AGC193910,,0.345,2.8985507246376816,thick_like
163.72198178,+47.37087186,146.43737806,+52.35726194,145.59423075,+52.58800408,129.16565558,+36.31233142,4665,EON_146.437_52.357,r,146.437378,52.357262,5.05,5.43,0.32,1.9,0.12,21.41,0.13,-0.027,15.85,0.14,SB,14332.0,PGC2412923,NED,PGC2412923,PGC2412923,0.34990791896869244,2.857894736842105,thick_like
160.36691079,+46.58682787,146.44828806,+54.77662306,145.58640874,+55.00736808,127.90139238,+38.51354428,4668,EON_146.448_54.777,r,146.448288,54.776623,130.42,5.96,0.24,3.37,0.61,20.45,0.25,0.173,14.88,0.14,SC,13290.0,PGC027986,NED,PGC27986,PGC27986,0.5654362416107382,1.768545994065282,thick_like
161.57909079,+46.90572598,146.47877500,+53.88707694,145.62422755,+54.11791509,128.39835823,+37.71433805,4671,EON_146.479_53.887,r,146.478775,53.887077,146.91,5.04,0.05,2.31,0.2,21.26,0.18,0.116,15.3,0.36,SB,14438.0,PGC028000,NED,PGC28000,PGC28000,0.4583333333333333,2.1818181818181817,thick_like
227.18565470,+42.42412880,146.54177889,+08.38693500,145.87800794,+08.61824214,145.91767520,-04.76902241,4674,EON_146.542_8.387,r,146.541779,8.386935,152.1,4.58,0.14,1.92,0.24,21.52,0.19,0.161,16.42,0.11,SC,9498.0,PGC1345832,NED,PGC1345832,PGC1345832,0.4192139737991266,2.385416666666667,thick_like
163.44413902,+47.39256921,146.56649806,+52.52951000,145.72276450,+52.76060116,129.16654561,+36.50170734,4677,EON_146.566_52.530,r,146.566498,52.52951,107.32,3.9,0.05,2.22,0.21,20.82,0.2,0.084,15.94,0.17,SC,16899.0,PGC2417227,NED,PGC2417227,PGC2417227,0.5692307692307693,1.7567567567567566,thick_like
237.46857443,+37.39501406,146.57130389,-00.95718694,145.93294577,-00.72575504,149.13474955,-13.55809510,4680,EON_146.571_-0.957,r,146.571304,-0.957187,45.76,3.63,0.08,1.7,0.17,20.92,0.17,0.08,16.11,0.12,SC,19549.0,PGC1130445,NED,PGC1130445,PGC1130445,0.46831955922865015,2.135294117647059,thick_like
184.67831983,+49.94658588,146.59414694,+38.32609611,145.83066610,+38.55738031,135.52701156,+23.40061937,4683,EON_146.594_38.326,r,146.594147,38.326096,100.19,4.1,0.1,1.39,0.2,22.29,0.21,0.042,17.3,0.07,SC,12316.0,SDSSJ094622.59+381933.9,NED,SDSSJ094622.59+381933.9,,0.33902439024390246,2.949640287769784,thick_like
236.64023135,+37.89441690,146.59443694,-00.13314000,145.95385456,+00.09835036,148.86850565,-12.77554677,4686,EON_146.594_-0.133,r,146.594437,-0.13314,161.64,5.56,0.3,1.08,0.17,22.46,0.18,-0.147,17.28,0.05,SD,13688.0,SDSSJ094622.67-000759.4,NED,SDSSJ094622.67-000759.4,,0.19424460431654678,5.148148148148147,intermediate
196.43359605,+49.69439197,146.66735806,+30.74562500,145.93445403,+30.97715453,138.43913452,+16.33100555,4689,EON_146.667_30.746,r,146.667358,30.745625,30.64,4.22,0.36,2.04,0.32,20.61,0.29,-0.111,15.54,0.17,SC,8547.0,PGC1916202,NED,PGC1916202,PGC1916202,0.48341232227488157,2.068627450980392,thick_like
207.99932152,+48.24017187,146.72477694,+23.02321389,146.01827905,+23.25494102,141.19057966,+09.08908643,4692,EON_146.725_23.023,r,146.724777,23.023214,151.82,11.01,0.16,2.36,0.19,22.3,0.17,0.02,15.23,0.04,SD,7293.0,UGC05235,NED,UGC05235,UGC05235,0.21435059037238874,4.665254237288136,thick_like
150.47291067,+43.65617011,146.75410500,+62.33956111,145.81733456,+62.57102876,123.53402969,+45.34813126,4695,EON_146.754_62.340,r,146.754105,62.339561,35.67,5.05,0.02,2.0,0.19,20.95,0.16,0.028,15.84,0.09,SC,14164.0,PGC2634935,NED,PGC2634935,PGC2634935,0.39603960396039606,2.525,thick_like
226.61940714,+42.91824198,146.77360500,+08.99105694,146.10831138,+09.22298577,145.93242118,-04.12306308,4698,EON_146.774_8.991,r,146.773605,8.991057,144.8,5.69,0.1,1.25,0.08,22.22,0.1,0.006,16.64,0.07,SD,8925.0,PGC1357553,NED,PGC1357553,PGC1357553,0.21968365553602812,4.5520000000000005,thick_like
209.12331610,+48.09235072,146.79396111,+22.26178694,146.08998891,+22.49370418,141.51072436,+08.39358386,4701,EON_146.794_22.262,r,146.793961,22.261787,48.79,5.74,0.27,2.16,0.26,22.13,0.19,0.06,16.24,0.22,SC,15486.0,PGC1666600,NED,PGC1666600,PGC1666600,0.37630662020905925,2.6574074074074074,thick_like
196.70826937,+49.80659159,146.82162500,+30.58290889,146.08968574,+30.81485474,138.62754640,+16.22435365,4704,EON_146.822_30.583,r,146.821625,30.582909,171.37,4.94,0.05,2.52,0.26,21.67,0.14,0.04,16.48,0.1,SC,10098.0,PGC1909507,NED,PGC1909507,PGC1909507,0.5101214574898785,1.9603174603174605,thick_like
161.45325247,+47.09144197,146.82455389,+53.90557889,145.97178505,+54.13735295,128.62238643,+37.81676813,4707,EON_146.825_53.906,r,146.824554,53.905579,10.14,3.83,0.26,1.54,0.23,20.92,0.33,0.158,16.44,0.21,SB,14325.0,2MASXJ09471794+5354202,NED,2MASXJ09471794+5354202,,0.402088772845953,2.487012987012987,thick_like
177.47422663,+49.72547613,146.83294694,+42.97250389,146.04841229,+43.20439918,133.81258112,+27.78617507,4710,EON_146.833_42.973,r,146.832947,42.972504,83.9,4.31,0.02,1.97,0.28,21.21,0.17,0.138,15.89,0.2,SB,22270.0,PGC2210160,NED,PGC2210160,PGC2210160,0.4570765661252901,2.1878172588832485,thick_like
178.07505605,+49.78407035,146.84249889,+42.57999806,146.05996682,+42.81192196,133.98635271,+27.42506915,4713,EON_146.842_42.580,r,146.842499,42.579998,165.59,4.27,0.12,2.02,0.26,20.16,0.2,0.185,14.85,0.33,SB,,PGC2201792,NED,PGC2201792,PGC2201792,0.47306791569086654,2.1138613861386135,thick_like
238.79599274,+37.01747227,146.89372306,-02.03254111,146.25822353,-01.80023763,149.82673091,-14.45781496,4716,EON_146.893_-2.033,r,146.893723,-2.032541,158.24,27.92,0.74,5.82,0.67,23.49,0.12,0.154,14.65,0.04,IR,1413.0,UGC05245,NED,UGC05245,UGC05245,0.20845272206303725,4.797250859106529,thick_like
238.28553458,+37.35057365,146.91879306,-01.50745389,146.28188470,-01.27508585,149.66480244,-13.95611462,4719,EON_146.919_-1.507,r,146.918793,-1.507454,159.27,4.72,0.06,0.66,0.16,22.72,0.36,0.212,18.3,0.05,SD,,,NED,NED,,0.1398305084745763,7.1515151515151505,intermediate
228.24561849,+42.43244250,146.93994111,+07.71109389,146.27825378,+07.94347467,146.51725529,-05.27443800,4722,EON_146.940_7.711,r,146.939941,7.711094,63.52,7.22,0.35,1.15,0.2,23.27,0.22,0.085,17.27,0.06,SD,42320.0,PGC1328875,NED,PGC1328875,PGC1328875,0.1592797783933518,6.278260869565218,intermediate
204.72880702,+49.12912031,147.08676111,+25.33453194,146.37346714,+25.56721678,140.71085537,+11.37565089,4725,EON_147.087_25.335,r,147.086761,25.334532,33.14,7.54,0.26,1.35,0.11,22.2,0.27,-0.017,16.19,0.09,SB,15383.0,PGC090947,NED,PGC90947,PGC90947,0.1790450928381963,5.585185185185185,intermediate
198.48373579,+49.93883869,147.14686611,+29.46600306,146.41968777,+29.69882544,139.30417046,+15.27425244,4728,EON_147.147_29.466,r,147.146866,29.466003,87.1,7.76,0.25,1.06,0.1,23.24,0.16,-0.207,17.29,0.06,SB,33922.0,PGC1867183,NED,PGC1867183,PGC1867183,0.1365979381443299,7.320754716981131,intermediate
130.44774063,+33.07635408,147.14691194,+81.19281000,145.49695688,+81.42437920,105.32703486,+60.88263575,4731,EON_147.147_81.193,r,147.146912,81.19281,56.71,4.27,0.11,1.61,0.14,19.93,0.24,0.083,14.6,0.3,SB,11602.0,PGC2784686,NED,PGC2784686,PGC2784686,0.37704918032786894,2.652173913043478,thick_like
192.94130364,+50.39069935,147.23768611,+33.04332389,146.49766615,+33.27636728,138.07242950,+18.65297025,4734,EON_147.238_33.043,r,147.237686,33.043324,100.21,7.74,0.34,1.96,0.19,22.17,0.23,0.027,16.09,0.06,SD,6616.0,PGC090949,NED,PGC90949,PGC90949,0.2532299741602067,3.9489795918367347,thick_like
189.80708501,+50.53967506,147.30702194,+35.04298000,146.55943498,+35.27619548,137.37536949,+20.54261335,4737,EON_147.307_35.043,r,147.307022,35.04298,156.84,7.01,0.15,3.9,0.3,21.18,0.1,0.05,14.66,0.31,SC,4663.0,UGC05255,NED,UGC05255,UGC05255,0.5563480741797432,1.7974358974358975,thick_like
175.61852906,+49.89460013,147.31240806,+44.13089000,146.52381281,+44.36405812,133.67825690,+28.98976518,4740,EON_147.312_44.131,r,147.312408,44.13089,149.43,5.9,0.23,3.31,0.55,20.48,0.25,0.243,14.64,0.14,SC,4635.0,NGC3005,NED,NGC03005,NGC03005,0.5610169491525423,1.7824773413897281,thick_like
218.32111007,+46.39622554,147.32811000,+15.81558194,146.64419042,+16.04895663,144.16193295,+02.49029648,4743,EON_147.328_15.816,r,147.32811,15.815582,17.57,4.48,0.18,1.47,0.16,21.82,0.13,0.085,16.81,0.12,SD,,,NED,NED,,0.32812499999999994,3.047619047619048,thick_like
219.87154879,+45.96048350,147.35754389,+14.65734611,146.67695412,+14.89080434,144.57705326,+01.40854031,4746,EON_147.358_14.657,r,147.357544,14.657346,128.35,17.32,0.2,2.91,0.24,22.26,0.09,-0.109,14.71,0.05,SD,5921.0,UGC05258,NED,UGC05258,UGC05258,0.16801385681293304,5.951890034364261,intermediate
186.06607478,+50.57861968,147.35859694,+37.41927694,146.60144563,+37.65261432,136.49574539,+22.77427183,4749,EON_147.359_37.419,r,147.358597,37.419277,16.73,4.83,0.35,1.11,0.1,21.43,0.32,0.0,16.69,0.1,SB,32138.0,PGC2100322,NED,PGC2100322,PGC2100322,0.2298136645962733,4.351351351351351,thick_like
202.93268668,+49.64830462,147.37651111,+26.58691389,146.65966831,+26.82036186,140.52327070,+12.64161277,4752,EON_147.377_26.587,r,147.376511,26.586914,17.29,3.84,0.01,1.44,0.16,21.35,0.17,0.062,16.74,0.09,SC,15545.0,PGC1781650,NED,PGC1781650,PGC1781650,0.375,2.6666666666666665,thick_like
224.89338040,+44.28632222,147.39617889,+10.73958611,146.72652445,+10.97316526,145.92562467,-02.27009342,4755,EON_147.396_10.740,r,147.396179,10.739586,63.03,5.66,0.25,1.39,0.07,21.33,0.25,-0.037,16.23,0.09,SD,12201.0,PGC1383791,NED,PGC1383791,PGC1383791,0.24558303886925792,4.071942446043166,thick_like
170.68630642,+49.34010335,147.44398500,+47.37225000,146.63819348,+47.60574131,132.31291101,+32.01161188,4758,EON_147.444_47.372,r,147.443985,47.37225,39.89,3.96,0.54,1.58,0.11,21.32,0.64,0.002,16.1,0.13,SC,,PGC2297006,NED,PGC2297006,PGC2297006,0.398989898989899,2.5063291139240507,thick_like
222.20748892,+45.32628860,147.47242694,+12.90906306,146.79685404,+13.14283316,145.26824428,-00.20120528,4761,EON_147.472_12.909,r,147.472427,12.909063,25.6,5.0,0.07,1.77,0.17,20.88,0.18,0.125,15.5,0.19,SB,13977.0,PGC1418618,NED,PGC1418618,PGC1418618,0.354,2.824858757062147,thick_like
231.15930759,+41.77743378,147.49264500,+05.52019306,146.83711791,+05.75405127,147.77876222,-07.15295489,4764,EON_147.494_5.520,r,147.492645,5.520193,82.74,8.48,0.34,2.42,0.25,22.78,0.12,0.047,16.21,0.06,SD,7287.0,PGC090951,NED,PGC90951,PGC90951,0.285377358490566,3.504132231404959,thick_like
183.99431991,+50.66780615,147.54115306,+38.72875194,146.77898069,+38.96256358,136.12012328,+24.04571298,4767,EON_147.541_38.729,r,147.541153,38.728752,26.21,4.15,0.03,1.98,0.23,20.41,0.17,0.132,15.09,0.41,SA,10993.0,PGC2134983,NED,PGC2134983,PGC2134983,0.4771084337349397,2.095959595959596,thick_like
225.94869831,+44.05929994,147.55304000,+09.96457500,146.88561638,+10.19857141,146.33159789,-02.94831310,4770,EON_147.553_9.965,r,147.55304,9.964575,37.91,3.93,0.17,0.81,0.08,22.27,0.12,0.014,17.68,0.07,SD,15448.0,SDSSJ095012.72+095752.4,NED,SDSSJ095012.72+095752.4,,0.20610687022900764,4.851851851851852,thick_like
201.99042102,+49.94208299,147.56919889,+27.24017306,146.85058293,+27.47412621,140.45809004,+13.31409634,4773,EON_147.569_27.240,r,147.569199,27.240173,88.3,3.06,0.46,1.23,0.1,20.54,0.32,0.004,16.49,0.12,SB,21332.0,PGC1801982,NED,PGC1801982,PGC1801982,0.40196078431372545,2.4878048780487805,thick_like
224.32165941,+44.73003502,147.60653694,+11.30569806,146.93550116,+11.53982879,145.93008668,-01.66751949,4776,EON_147.607_11.306,r,147.606537,11.305698,160.98,4.47,0.33,0.8,0.06,21.35,0.33,-0.175,17.7,0.07,SD,32049.0,SDSSJ095025.56+111820.4,NED,SDSSJ095025.56+111820.4,,0.1789709172259508,5.5874999999999995,intermediate
