kautsch_name,kautsch_sdss,RA_match_deg,DE_match_deg,nearest_sparc_name,nearest_sep_deg
J091106.70+501411.6,J091106.70+501411.6,137.77794583,50.23657139,NGC2841,1.8856202452112836
J091108.87+001841.0,J091108.87+001841.0,137.78698333,0.31139222,F563-V2,18.66466314936852
J091147.25+493906.8,J091147.25+493906.8,137.94689167,49.65189333,NGC2841,2.1058888448933453
J091149.34+594151.1,J091149.34+594151.1,137.95560833,59.69754528,NGC2841,8.839653040793273
J091152.35+541119.3,J091152.35+541119.3,137.96816667,54.18870667,NGC2841,3.5639433324470673
J091204.92+510353.4,J091204.92+510353.4,138.02051667,51.06485944,NGC2841,1.5690686904521463
J091216.55+513702.4,J091216.55+513702.4,138.0689625,51.61735639,NGC2841,1.6559362267797197
J091244.51+494231.0,J091244.51+494231.0,138.1854625,49.70861778,NGC2841,1.951826144458573
J091249.02+015844.5,J091249.02+015844.5,138.2042875,1.97904167,F563-V2,17.158750351849715
J091320.20+543800.6,J091320.20+543800.6,138.33417083,54.63351667,NGC2841,3.886128391054704
J091359.01+564118.7,J091359.01+564118.7,138.49591667,56.68853833,NGC2841,5.833872184140682
J091411.32+040530.3,J091411.32+040530.3,138.54720417,4.09175556,F563-V2,15.250269316541187
J091448.93+495407.2,J091448.93+495407.2,138.70389167,49.90200861,NGC2841,1.5744727219498111
J091534.73+564515.0,J091534.73+564515.0,138.89472083,56.75419361,NGC2841,5.855366491629866
J091549.41+492002.1,J091549.41+492002.1,138.95589167,49.33393556,NGC2841,1.921038375924659
J091553.38+032214.1,J091553.38+032214.1,138.972425,3.37059667,F563-V2,16.07221647492085
J091603.80+525618.7,J091603.80+525618.7,139.01584583,52.93855222,NGC2841,2.167540715782633
J091604.07+585844.7,J091604.07+585844.7,139.01696667,58.97910222,NGC2841,8.047899458189915
J091644.03+594628.6,J091644.03+594628.6,139.18346667,59.77462833,NGC2976,8.793910336232782
J091659.02+031753.5,J091659.02+031753.5,139.24592083,3.29819694,F563-V2,16.23500498394751
J091724.70+025236.0,J091724.70+025236.0,139.35295833,2.87668944,F563-V2,16.667129704245205
J091728.99-003714.1,J091728.99-003714.1,139.370825,-0.62058778,F563-V2,19.983647696434634
J091732.26+550650.4,J091732.26+550650.4,139.384425,55.11401639,NGC2841,4.192459585446273
J091739.38+511829.7,J091739.38+511829.7,139.41410833,51.30825806,NGC2841,0.7640040136020236
J091743.48+012932.6,J091743.48+012932.6,139.43118333,1.49240333,F563-V2,17.99531580281666
J091753.76+571352.6,J091753.76+571352.6,139.47400833,57.23128806,NGC2841,6.284098103319427
J091759.26+524433.4,J091759.26+524433.4,139.496925,52.74262972,NGC2841,1.8738686872170376
J091803.11+541132.2,J091803.11+541132.2,139.51297083,54.19229194,NGC2841,3.2724033848133827
J091824.39+545357.8,J091824.39+545357.8,139.60166667,54.89941639,NGC2841,3.9609460816665303
J091831.27+493243.6,J091831.27+493243.6,139.63031667,49.54546972,NGC2841,1.5377651632108291
J091850.82+494718.9,J091850.82+494718.9,139.71176667,49.78859194,NGC2841,1.2925911887838073
J091850.92+003823.8,J091850.92+003823.8,139.71219583,0.63996889,F563-V2,18.892719207425383
J091857.55+512214.5,J091857.55+512214.5,139.73980833,51.37070889,NGC2841,0.6238824111819087
J091901.48+024208.8,J091901.48+024208.8,139.75620833,2.70246306,F563-V2,16.97450583125127
J091930.75+554102.1,J091930.75+554102.1,139.87815417,55.68392639,NGC2841,4.7225438495075105
J091932.24-002436.2,J091932.24-002436.2,139.88435833,-0.41007306,F563-V2,19.941696242665515
J091936.19+505246.3,J091936.19+505246.3,139.90082083,50.87955417,NGC2841,0.39665568459404976
J091944.67+573105.3,J091944.67+573105.3,139.9361625,57.51814611,NGC2841,6.5502232349565235
J092007.61+540435.9,J092007.61+540435.9,140.03171667,54.07666472,NGC2841,3.1138529958745074
J092012.04+552751.2,J092012.04+552751.2,140.05017083,55.46423083,NGC2841,4.49620167293071
J092014.76-004329.5,J092014.76-004329.5,140.0615375,-0.72487056,F563-V2,20.296808865442436
J092021.96+004924.5,J092021.96+004924.5,140.0915375,0.82348639,F563-V2,18.848814894613042
J092028.09+012228.1,J092028.09+012228.1,140.11705417,1.37449944,F563-V2,18.342666442803324
J092031.75+564449.8,J092031.75+564449.8,140.132325,56.74718,NGC2841,5.774998821992556
J092034.37+013303.9,J092034.37+013303.9,140.14321667,1.55109833,F563-V2,18.187528253280313
J092040.24+022706.9,J092040.24+022706.9,140.16770417,2.45192833,F563-V2,17.360958709421453
J092101.54+523558.0,J092101.54+523558.0,140.25642917,52.59946639,NGC2841,1.6306107621946162
J092110.42+021204.4,J092110.42+021204.4,140.29345,2.20123083,F563-V2,17.640659659255167
J092120.06+504605.6,J092120.06+504605.6,140.33358333,50.76823222,NGC2841,0.2364524256826706
J092126.09+035508.3,J092126.09+035508.3,140.3587375,3.91899417,F563-V2,16.094692308736942
J092147.76+551808.1,J092147.76+551808.1,140.4490375,55.30225806,NGC2841,4.325939787830308
J092154.76+522536.9,J092154.76+522536.9,140.47820417,52.42694389,NGC2841,1.4506089919382135
J092156.69+524720.1,J092156.69+524720.1,140.48622917,52.78893444,NGC2841,1.812521429829893
J092205.13+542802.3,J092205.13+542802.3,140.52138333,54.46732972,NGC2841,3.4908575063622376
J092216.09+521046.6,J092216.09+521046.6,140.56706667,52.17961778,NGC2841,1.2036431575707418
J092216.47+573450.2,J092216.47+573450.2,140.56864583,57.58063028,NGC2841,6.604237408472955
J092216.97+544916.9,J092216.97+544916.9,140.57073333,54.82137278,NGC2841,3.8450630679686606
J092232.67+551528.7,J092232.67+551528.7,140.63615417,55.25798944,NGC2841,4.282167902356293
J092233.74+501200.2,J092233.74+501200.2,140.6406,50.20005889,NGC2841,0.7807621203060566
J092238.36+504554.1,J092238.36+504554.1,140.65987083,50.76504583,NGC2841,0.23134880502725336
J092319.97+024927.3,J092319.97+024927.3,140.83324583,2.82426167,F563-V2,17.28706921620352
J092324.19+565942.1,J092324.19+565942.1,140.8508125,56.99504306,NGC2841,6.021859337201702
J092336.51+560316.4,J092336.51+560316.4,140.9021625,56.05456639,NGC2841,5.083387983349224
J092342.46+565925.8,J092342.46+565925.8,140.92695833,56.99050583,NGC2841,6.018967761402524
J092343.46+582313.9,J092343.46+582313.9,140.9311125,58.38720306,NGC2841,7.414664162853294
J092345.52+014318.7,J092345.52+014318.7,140.93967917,1.72187,F563-V2,18.335428044107807
J092353.77+014912.1,J092353.77+014912.1,140.97405417,1.82005306,F563-V2,18.25955662793262
J092356.15+015003.9,J092356.15+015003.9,140.98395833,1.83441778,F563-V2,18.250462127061397
J092400.71+573128.5,J092400.71+573128.5,141.0029875,57.52458639,NGC2841,6.554366139002721
J092412.98+610648.3,J092412.98+610648.3,141.0541,61.11341694,NGC2976,7.2330224215027865
J092429.63+011243.3,J092429.63+011243.3,141.12348333,1.21203167,F563-V2,18.876114474359078
J092444.54+572756.2,J092444.54+572756.2,141.18560417,57.4656225,NGC2841,6.501030960711549
J092448.35+564044.8,J092448.35+564044.8,141.20145833,56.67912028,NGC2841,5.717102765404547
J092458.97+545122.9,J092458.97+545122.9,141.2457375,54.856375,NGC2841,3.905044834085078
J092500.76+014811.7,J092500.76+014811.7,141.25317083,1.80327056,F563-V2,18.389891677269528
J092501.27+551918.2,J092501.27+551918.2,141.255325,55.3217325,NGC2841,4.368050837157489
J092508.38+561537.8,J092508.38+561537.8,141.28494583,56.26052556,NGC2841,5.303856822043561
J092520.42+534804.2,J092520.42+534804.2,141.3351125,53.80117056,NGC2841,2.8690594651579677
J092522.60+503313.2,J092522.60+503313.2,141.3442,50.55369111,NGC2841,0.6755932638517713
J092545.34+522351.7,J092545.34+522351.7,141.43895417,52.39770194,NGC2841,1.533195944276048
J092559.61+554111.6,J092559.61+554111.6,141.4984125,55.68655722,NGC2841,4.74670935315602
J092612.58+520948.4,J092612.58+520948.4,141.552425,52.16345722,NGC2841,1.3519549339055934
J092617.26+030805.5,J092617.26+030805.5,141.57193333,3.13486139,F563-V2,17.333397430572074
J092626.61+041116.7,J092626.61+041116.7,141.61090833,4.18798944,F563-V2,16.424383570843716
J092628.26+521708.8,J092628.26+521708.8,141.61775,52.285785,NGC2841,1.4785300543293671
J092635.38+040338.8,J092635.38+040338.8,141.64743333,4.06078778,F563-V2,16.553237639223877
J092644.72+010915.4,J092644.72+010915.4,141.68635417,1.15428778,F563-V2,19.160860633383194
J092808.07+552900.8,J092808.07+552900.8,142.03365417,55.48356194,NGC2841,4.598015753737367
J092818.28+552849.1,J092818.28+552849.1,142.076175,55.48031417,NGC2841,4.599939273252389
J092819.18+610123.4,J092819.18+610123.4,142.07994583,61.02319361,NGC2976,7.183772207076434
J092849.60+513338.1,J092849.60+513338.1,142.20669583,51.5605975,NGC2841,1.211040086609667
J092902.43+582100.6,J092902.43+582100.6,142.26015833,58.35017917,NGC2841,7.442108833964012
J092908.79+544101.0,J092908.79+544101.0,142.2866625,54.68362222,NGC2841,3.858915654121289
J092936.75-005313.6,J092936.75-005313.6,142.4031375,-0.88711389,F563-V2,21.314728394774285
J093008.57-003809.4,J093008.57-003809.4,142.53572917,-0.63597194,F563-V2,21.142345474128266
J093009.04+602805.4,J093009.04+602805.4,142.5376875,60.46817111,NGC2976,7.672909687493259
J093021.14+014056.1,J093021.14+014056.1,142.58809583,1.68225194,F563-V2,19.09159633018115
J093109.81+033726.7,J093109.81+033726.7,142.79090417,3.62410333,F563-V2,17.50578417631074
J093124.83+042035.7,J093124.83+042035.7,142.85348333,4.34325556,F563-V2,16.93036665435989
J093145.75+034343.2,J093145.75+034343.2,142.94065833,3.72869167,F563-V2,17.49555178995319
J093146.22+021643.6,J093146.22+021643.6,142.94262083,2.27877917,F563-V2,18.74070453547574
J093219.38+001857.0,J093219.38+001857.0,143.08075833,0.31585778,F563-V2,20.530158967324933
J093308.54+543527.2,J093308.54+543527.2,143.28560417,54.5909025,NGC2841,3.9842179706718226
J093315.46+523438.0,J093315.46+523438.0,143.3144375,52.5772225,NGC2841,2.3599645648958476
J093324.71+010359.6,J093324.71+010359.6,143.35299167,1.06655556,F563-V2,19.998047222134545
J093326.20+535228.9,J093326.20+535228.9,143.35920417,53.8747025,NGC2841,3.3781340323443807
J093336.85+575358.6,J093336.85+575358.6,143.40355417,57.89961583,NGC2841,7.122895710771793
J093401.48+575808.5,J093401.48+575808.5,143.50616667,57.96903889,NGC2841,7.2040698628052215
J093411.69+541735.0,J093411.69+541735.0,143.548725,54.29308278,NGC2841,3.793700560527119
J093421.08+031511.2,J093421.08+031511.2,143.58786667,3.2531125,F563-V2,18.243688517492796
J093436.29+033241.8,J093436.29+033241.8,143.65121667,3.54496361,NGC2903,17.965616455164515
J093437.00+000245.8,J093437.00+000245.8,143.65417083,0.04606806,UGC05999,20.948529675013514
J093439.31+004117.0,J093439.31+004117.0,143.66383333,0.68807611,F563-V2,20.48007028420406
J093508.86+592241.8,J093508.86+592241.8,143.78694583,59.37829333,NGC2841,8.604881594133396
J093509.06+544023.3,J093509.06+544023.3,143.78775833,54.67315861,NGC2841,4.192438849530822
J093522.60+543035.9,J093522.60+543035.9,143.84420833,54.5099825,NGC2841,4.068003043460056
J093540.76+545426.4,J093540.76+545426.4,143.91984167,54.90735583,NGC2841,4.434009017201654
J093553.25+005233.4,J093553.25+005233.4,143.97190833,0.87594778,UGC05999,20.357212732169124
J093554.20+593940.4,J093554.20+593940.4,143.97586667,59.66122389,NGC2976,8.347620136933585
J093604.16+033816.4,J093604.16+033816.4,144.01735417,3.63789333,NGC2903,17.888043354313776
J093606.98+030042.0,J093606.98+030042.0,144.0291,3.01168528,NGC2903,18.514034349481737
J093617.87+593445.0,J093617.87+593445.0,144.07449583,59.57918806,NGC2976,8.422749780217726
J093640.73+024212.8,J093640.73+024212.8,144.1697375,2.70357,NGC2903,18.829237229214822
J093748.03+543840.6,J093748.03+543840.6,144.4501375,54.64461722,NGC2841,4.3715997068289205
J093755.43+544230.6,J093755.43+544230.6,144.48097083,54.70851194,NGC2841,4.434375184409313
J093808.08+554049.2,J093808.08+554049.2,144.53366667,55.68034306,NGC2841,5.279735461026492
J093810.18+615209.0,J093810.18+615209.0,144.5424375,61.86918028,NGC2976,6.122517625038664
J093814.90+040909.4,J093814.90+040909.4,144.56209583,4.15262472,NGC2903,17.410836829794384
J093826.08+012926.3,J093826.08+012926.3,144.608675,1.49065833,UGC05999,19.552748427746778
J093830.66+023423.7,J093830.66+023423.7,144.6277625,2.57325389,NGC2903,18.990342795133046
J093847.60+025633.8,J093847.60+025633.8,144.69834167,2.94272667,NGC2903,18.627858786918658
J093854.77+043805.0,J093854.77+043805.0,144.728225,4.63472528,NGC2903,16.94521762182492
J093911.21+604024.5,J093911.21+604024.5,144.79671667,60.67349083,NGC2976,7.294589507979846
J093930.16+044140.4,J093930.16+044140.4,144.87569583,4.69457778,NGC2903,16.900082776931928
J093943.86-003741.9,J093943.86-003741.9,144.93275417,-0.62831778,UGC05999,20.037594322341917
J094010.58+001312.3,J094010.58+001312.3,145.04410417,0.22010139,UGC05999,19.595376950710026
J094014.31+615415.7,J094014.31+615415.7,145.05966667,61.90437528,NGC2976,6.057256053654963
J094118.86+610904.0,J094118.86+610904.0,145.32860833,61.15113139,NGC2976,6.79484886242234
J094129.57+531143.7,J094129.57+531143.7,145.37323333,53.19547806,NGC2841,3.7202602961443034
J094213.35+041625.4,J094213.35+041625.4,145.55563333,4.27373,NGC2903,17.39896342286952
J094312.04+002450.9,J094312.04+002450.9,145.8001875,0.4141625,UGC05999,18.823136745944023
J094359.93+614215.3,J094359.93+614215.3,145.99974167,61.70426056,NGC2976,6.221651123129322
J094454.08+022755.6,J094454.08+022755.6,146.22534583,2.46545917,UGC05999,17.713324905021157
J094529.71-002206.3,J094529.71-002206.3,146.3738125,-0.368425,UGC05999,18.62299141718945
J094543.03+522600.0,J094543.03+522600.0,146.4293125,52.43333528,NGC2841,3.944897221088332
J094544.96+522126.2,J094544.96+522126.2,146.43737083,52.35728556,NGC2841,3.925062805328706
J094547.58+544635.8,J094547.58+544635.8,146.44827917,54.77662278,NGC2841,5.219634440766253
J094552.28+025840.0,J094552.28+025840.0,146.46786667,2.97780417,UGC05999,17.3327799316227
J094554.92+535313.5,J094554.92+535313.5,146.47885417,53.88710083,NGC2841,4.6568551641547735
J094615.96+523146.2,J094615.96+523146.2,146.5665125,52.52952111,NGC2841,4.056006540265268
J094617.11-005725.9,J094617.11-005725.9,146.57132917,-0.95720861,UGC05999,18.7106066147469
J094621.07+030416.9,J094621.07+030416.9,146.58783333,3.07136556,UGC05999,17.191726551920794
J094622.67-000759.3,J094622.67-000759.3,146.59447917,-0.13316389,UGC05999,18.322401081630062
J094647.85+024654.3,J094647.85+024654.3,146.69940417,2.78176028,UGC05999,17.167192350614716
J094656.58+024249.8,J094656.58+024249.8,146.73577083,2.71385528,UGC05999,17.152477665808426
J094700.97+622022.3,J094700.97+622022.3,146.7540625,62.33953889,NGC2976,5.576898783495717
J094710.54+021504.3,J094710.54+021504.3,146.79395,2.25119778,UGC05999,17.240084371472935
J094717.89+535420.1,J094717.89+535420.1,146.824575,53.90558389,NGC2841,4.83344492110586
J094745.21+542453.7,J094745.21+542453.7,146.9384,54.41494028,NGC2841,5.192112835327649
J094801.01+020111.2,J094801.01+020111.2,147.00424167,2.019795,UGC05999,17.11766714898827
J094809.87+023221.9,J094809.87+023221.9,147.04112917,2.53941833,UGC05999,16.914751119824828
J094820.19+600934.6,J094820.19+600934.6,147.08413333,60.15963444,NGC2976,7.7576260804626775
J094842.29+610045.6,J094842.29+610045.6,147.17621667,61.01268028,NGC2976,6.905431649511674
J094859.46+022746.8,J094859.46+022746.8,147.24775,2.46301417,UGC05999,16.742763577477707
J095003.74+542905.3,J095003.74+542905.3,147.51561667,54.48482778,NGC2841,5.500143297844572
J095008.39+552211.7,J095008.39+552211.7,147.5349625,55.36993361,NGC2841,6.079318675625872
J095059.55+540200.0,J095059.55+540200.0,147.74815417,54.03334611,NGC2841,5.357766513327704
J095114.23-004342.4,J095114.23-004342.4,147.80930833,-0.72846639,UGC05999,17.51125343409755
J095127.50+001521.2,J095127.50+001521.2,147.86459167,0.25589528,UGC05999,17.00922036903972
J095202.42+554337.0,J095202.42+554337.0,148.01011667,55.72695889,NGC2841,6.520067314272317
J095228.81+615253.4,J095228.81+615253.4,148.1200625,61.88151583,NGC2976,6.05988448647024
J095239.29+023549.0,J095239.29+023549.0,148.16374167,2.59696611,UGC05999,15.833286180746809
J095250.39+033556.7,J095250.39+033556.7,148.2099625,3.59908833,UGC05999,15.489778959415084
J095304.66-005124.1,J095304.66-005124.1,148.26945833,-0.85669528,UGC05999,17.172714384872513
J095308.16+542143.6,J095308.16+542143.6,148.2840375,54.36212361,NGC2841,5.798249084518725
J095343.85+022226.7,J095343.85+022226.7,148.43273333,2.37408528,UGC05999,15.654806698903533
J095516.10+003346.6,J095516.10+003346.6,148.81710833,0.56294972,UGC05999,16.019176422416386
J095521.07+030957.2,J095521.07+030957.2,148.83783333,3.165895,UGC05999,15.014543342570137
J095532.33+020125.3,J095532.33+020125.3,148.88475,2.02369944,UGC05999,15.35852895543332
J095548.38+583014.8,J095548.38+583014.8,148.95159583,58.50412222,NGC2841,8.95207003456815
J095555.07-001125.0,J095555.07-001125.0,148.97949583,-0.19029306,UGC05999,16.226760254974845
J095555.78+001347.5,J095555.78+001347.5,148.98244167,0.22987389,UGC05999,16.024076619863663
J095601.98+004612.0,J095601.98+004612.0,149.0082875,0.77001083,UGC05999,15.75600416357678
J095605.39+624247.2,J095605.39+624247.2,149.02249583,62.71311722,NGC2976,5.283500056092692
J095628.20+635354.6,J095628.20+635354.6,149.11751667,63.89852194,NGC2976,4.125673742604085
J095628.30+001102.3,J095628.30+001102.3,149.11795,0.18397278,UGC05999,15.925946692028706
J095640.98+021015.0,J095640.98+021015.0,149.17077917,2.17083667,UGC05999,15.038492457358808
J095649.13+034311.7,J095649.13+034311.7,149.204725,3.71993278,UGC05999,14.502058948138544
J095654.62+013159.0,J095654.62+013159.0,149.22758333,1.53308,UGC05999,15.233988579119977
J095656.12+032258.0,J095656.12+032258.0,149.23384583,3.38279889,UGC05999,14.571995099984735
J095658.73+032122.5,J095658.73+032122.5,149.244725,3.35625667,UGC05999,14.569641950488213
J095707.33+011048.5,J095707.33+011048.5,149.28054583,1.18016056,UGC05999,15.33285311890433
J095716.52+043137.0,J095716.52+043137.0,149.31885833,4.52696917,UGC05999,14.18648070101747
J095740.04+000001.4,J095740.04+000001.4,149.41687083,0.00041417,UGC05999,15.751891272574044
J095751.84+014519.4,J095751.84+014519.4,149.4660125,1.75540694,UGC05999,14.926232287227032
J095805.20+032336.8,J095805.20+032336.8,149.52169583,3.393575,UGC05999,14.294882806469616
J095835.36+003411.9,J095835.36+003411.9,149.64736667,0.56998722,UGC05999,15.27728995262838
J095849.83+005012.1,J095849.83+005012.1,149.7076625,0.8367175,UGC05999,15.100847255745663
J100009.21+532918.1,J100009.21+532918.1,150.0384125,53.48836111,NGC2841,6.346372111875973
J100059.08+032751.4,J100059.08+032751.4,150.24618333,3.46429694,UGC05999,13.585407735170453
J100109.27+032400.2,J100109.27+032400.2,150.28864167,3.40007722,UGC05999,13.565612508561266
J100137.40-005636.6,J100137.40-005636.6,150.40584167,-0.9435075,UGC05999,15.4041495474429
J100144.26+035608.5,J100144.26+035608.5,150.43444583,3.93571389,UGC05999,13.264211924306393
J100155.07+635333.2,J100155.07+635333.2,150.4794625,63.89258056,NGC2976,4.291211333282833
J100212.13+030311.6,J100212.13+030311.6,150.55055833,3.05323833,UGC05999,13.435040137682671
J100217.15+045739.2,J100217.15+045739.2,150.57145833,4.96089444,UGC05999,12.872739180065016
