preferred_name,catalog_name_normalized,MType,gmag,rmag,imag,gmue,rmue,imue,z,e_z,RAJ2000_deg,DEJ2000_deg,RAJ2000,DEJ2000,axial_ratio_r,major_diam_r_arcsec,edge_likelihood_r,source_catalog,_Glon,_Glat,_RAJ2000,_DEJ2000,_RAB1950,_DEB1950,_Elon2000,_Elat2000,SDSS,e_gmag,e_rmag,e_imag,el(g),el(r),el(i),CI(g),CI(r),CI(i),Diam(g),Diam(r),Diam(i),a/b(g),a/b(r),a/b(i),kautsch_name,kautsch_name_norm,kautsch_catalog_token,RA_match_deg,DE_match_deg,kautsch_sdss_norm,kautsch_sdss_token,matched,match_reason,matched_sparc_name,matched_sparc_index,matched_sep_deg
J114649.13+623954.6,J114649.13+623954.6,Sb(f) ,17.08,16.48,16.13,22.24,21.64,21.29,,,176.70471667,62.66518861,11 46 49.132,+62 39 54.68,5.669,46.346,0.814,Kautsch 2006,135.16052743,52.90190424,176.70471667,62.66518861,176.02975051,62.94288719,140.52403859,53.56539125,J114649.13+623954.6,0.03,0.02,0.02,0.839,0.814,0.8,2.514,2.712,2.717,44.898,46.346,44.616,6.002,5.669,4.744,J114649.13+623954.6,J114649.13+623954.6,J114649.13+623954.6,176.70471667,62.66518861,J114649.13+623954.6,J114649.13+623954.6,False,unmatched,,,
J114709.45-023158.5,J114709.45023158.5,Sc(f) ,17.54,17.27,17.08,22.08,21.81,21.62,0.0457,5.362e-05,176.78939583,-2.53292861,11 47 09.455,-02 31 58.54,4.202,31.847,0.701,Kautsch 2006,272.83235708,56.53508511,176.78939583,-2.53292861,176.14944055,-2.25511834,178.06176391,-3.600719,J114709.45-023158.5,0.02,0.02,0.03,0.719,0.701,0.687,2.481,2.563,2.47,30.151,31.847,31.77,4.182,4.202,3.878,J114709.45-023158.5,J114709.45-023158.5,J114709.45-023158.5,176.78939583,-2.53292861,J114709.45-023158.5,J114709.45-023158.5,False,unmatched,,,
J114722.09+623453.9,J114722.09+623453.9,Scd(f),17.49,17.0,16.55,22.62,22.12,21.67,,,176.8420625,62.5816475,11 47 22.095,+62 34 53.93,4.181,34.008,0.798,Kautsch 2006,135.12163848,53.00397742,176.8420625,62.5816475,176.16851649,62.85938777,140.69712126,53.54548735,J114722.09+623453.9,0.04,0.05,0.03,0.836,0.798,0.776,2.417,2.578,2.573,31.583,34.008,38.092,4.366,4.181,4.345,J114722.09+623453.9,J114722.09+623453.9,J114722.09+623453.9,176.8420625,62.5816475,J114722.09+623453.9,J114722.09+623453.9,False,unmatched,,,
J114730.02+672045.6,J114730.02+672045.6,Sa(f) ,16.53,15.68,15.23,20.62,19.77,19.33,0.0619,8.889e-05,176.8751125,67.34601139,11 47 30.027,+67 20 45.64,3.671,46.49,0.539,Kautsch 2006,132.16489201,48.62005415,176.8751125,67.34601139,176.1938888,67.62375769,134.86926432,56.96569741,J114730.02+672045.6,0.1,0.1,0.1,0.54,0.539,0.54,3.139,3.415,3.276,40.403,46.49,48.801,3.766,3.671,3.346,J114730.02+672045.6,J114730.02+672045.6,J114730.02+672045.6,176.8751125,67.34601139,J114730.02+672045.6,J114730.02+672045.6,False,unmatched,,,
J114737.22+620058.9,J114737.22+620058.9,Scd(f),17.48,17.07,16.85,23.03,22.61,22.4,,,176.90510417,62.01637611,11 47 37.225,+62 00 58.95,4.653,42.817,0.788,Kautsch 2006,135.46429837,53.53160745,176.90510417,62.01637611,176.23292385,62.2941354,141.36372243,53.14297063,J114737.22+620058.9,0.06,0.22,0.05,0.805,0.788,0.775,2.785,2.549,2.591,43.841,42.817,44.374,6.397,4.653,4.543,J114737.22+620058.9,J114737.22+620058.9,J114737.22+620058.9,176.90510417,62.01637611,J114737.22+620058.9,J114737.22+620058.9,False,unmatched,,,
J114743.39+660454.6,J114743.39+660454.6,Scd(f),17.03,16.51,16.18,22.22,21.7,21.37,0.0563,5.338e-05,176.9308125,66.08183806,11 47 43.395,+66 04 54.62,4.711,43.706,0.752,Kautsch 2006,132.85848635,49.80045392,176.9308125,66.08183806,176.25261925,66.35960162,136.54871212,56.10479668,J114743.39+660454.6,0.02,0.07,0.03,0.755,0.752,0.744,2.317,2.373,2.348,40.149,43.706,42.183,4.715,4.711,3.962,J114743.39+660454.6,J114743.39+660454.6,J114743.39+660454.6,176.9308125,66.08183806,J114743.39+660454.6,J114743.39+660454.6,False,unmatched,,,
J114744.51+624819.2,J114744.51+624819.2,Sc(f) ,16.84,16.02,15.6,21.69,20.86,20.45,,,176.9354625,62.80534444,11 47 44.511,+62 48 19.24,3.253,34.801,0.694,Kautsch 2006,134.90608786,52.81695129,176.9354625,62.80534444,176.26248826,63.08311191,140.49795008,53.7402572,J114744.51+624819.2,0.03,0.02,0.02,0.702,0.694,0.693,2.462,2.5,2.505,32.366,34.801,35.211,3.491,3.253,2.779,J114744.51+624819.2,J114744.51+624819.2,J114744.51+624819.2,176.9354625,62.80534444,J114744.51+624819.2,J114744.51+624819.2,False,unmatched,,,
J114803.49-030344.0,J114803.49030344.0,Sb(f) ,17.27,16.52,16.09,21.07,20.32,19.89,0.0774,8.382e-05,177.01456667,-3.062245,11 48 03.496,-03 03 44.08,4.278,36.185,0.578,Kautsch 2006,273.61827055,56.15947064,177.01456667,-3.062245,176.37471395,-2.78436864,178.47970307,-3.99676301,J114803.49-030344.0,0.06,0.05,0.04,0.621,0.578,0.591,2.783,3.278,3.435,32.666,36.185,36.103,4.362,4.278,3.746,J114803.49-030344.0,J114803.49-030344.0,J114803.49-030344.0,177.01456667,-3.062245,J114803.49-030344.0,J114803.49-030344.0,False,unmatched,,,
J114818.04-030701.2,J114818.04030701.2,Sb(f) ,16.42,15.61,15.2,20.94,20.13,19.72,0.0589,7.906e-05,177.075175,-3.1170175,11 48 18.042,-03 07 01.26,3.193,38.724,0.632,Kautsch 2006,273.75888775,56.13651374,177.075175,-3.1170175,176.43532227,-2.83912423,178.55721902,-4.02290465,J114818.04-030701.2,0.01,0.01,0.01,0.632,0.632,0.629,2.529,2.7,2.695,33.078,38.724,36.503,3.058,3.193,2.67,J114818.04-030701.2,J114818.04-030701.2,J114818.04-030701.2,177.075175,-3.1170175,J114818.04-030701.2,J114818.04-030701.2,False,unmatched,,,
J114824.81-004850.6,J114824.81004850.6,Sb(f) ,17.43,16.57,16.1,21.83,20.97,20.5,0.0782,8.205e-05,177.10339167,-0.81405611,11 48 24.814,-00 48 50.60,3.748,39.144,0.586,Kautsch 2006,271.90803527,58.20983914,177.10339167,-0.81405611,176.46290326,-0.53615889,177.66568877,-1.89880194,J114824.81-004850.6,0.07,0.05,0.05,0.596,0.586,0.579,3.055,3.267,3.44,33.511,39.144,44.805,4.039,3.748,4.032,J114824.81-004850.6,J114824.81-004850.6,J114824.81-004850.6,177.10339167,-0.81405611,J114824.81-004850.6,J114824.81-004850.6,False,unmatched,,,
J114835.51+032526.4,J114835.51+032526.4,Sc(f) ,17.28,16.36,15.89,22.74,21.82,21.35,0.1199,0.0001054,177.14796667,3.42400694,11 48 35.512,+03 25 26.42,3.033,39.513,0.643,Kautsch 2006,267.85967247,61.93809737,177.14796667,3.42400694,176.50633487,3.70190932,176.02224374,2.00802554,J114835.51+032526.4,0.03,0.01,0.02,0.695,0.643,0.648,2.355,2.543,2.581,33.529,39.513,38.183,3.439,3.033,2.384,J114835.51+032526.4,J114835.51+032526.4,J114835.51+032526.4,177.14796667,3.42400694,J114835.51+032526.4,J114835.51+032526.4,False,unmatched,,,
J114836.57-012045.0,J114836.57012045.0,Sd(f) ,17.46,17.07,16.78,22.85,22.45,22.16,0.0594,5.523e-05,177.15240833,-1.34584806,11 48 36.578,-01 20 45.05,6.543,45.703,0.845,Kautsch 2006,272.44694036,57.75863747,177.15240833,-1.34584806,176.51205986,-1.0679367,177.92225181,-2.36727968,J114836.57-012045.0,0.02,0.03,0.04,0.878,0.845,0.814,2.139,2.637,2.639,52.828,45.703,44.642,10.006,6.543,5.781,J114836.57-012045.0,J114836.57-012045.0,J114836.57-012045.0,177.15240833,-1.34584806,J114836.57-012045.0,J114836.57-012045.0,False,unmatched,,,
J114837.63-001402.6,J114837.63001402.6,Sb(f) ,16.17,15.51,15.13,21.79,21.13,20.75,0.0478,7.825e-05,177.15680833,-0.2340775,11 48 37.634,-00 14 02.68,4.086,60.37,0.671,Kautsch 2006,271.48668054,58.74901037,177.15680833,-0.2340775,176.51616129,0.04383321,177.48412355,-1.3453681,J114837.63-001402.6,0.02,0.03,0.02,0.676,0.671,0.655,2.573,2.95,2.995,55.949,60.37,58.127,4.216,4.086,3.575,J114837.63-001402.6,J114837.63-001402.6,J114837.63-001402.6,177.15680833,-0.2340775,J114837.63-001402.6,J114837.63-001402.6,False,unmatched,,,
J114845.32+041337.1,J114845.32+041337.1,Sb(f) ,17.0,16.07,15.61,20.67,19.73,19.28,,,177.18886667,4.2269775,11 48 45.328,+04 13 37.12,3.51,34.9,0.563,Kautsch 2006,267.04062285,62.64620819,177.18886667,4.2269775,176.54703298,4.5048895,175.74014883,2.76101187,J114845.32+041337.1,0.07,0.06,0.07,0.539,0.563,0.591,3.245,3.271,3.459,30.099,34.9,40.652,3.62,3.51,3.547,J114845.32+041337.1,J114845.32+041337.1,J114845.32+041337.1,177.18886667,4.2269775,J114845.32+041337.1,J114845.32+041337.1,False,unmatched,,,
J114855.02+661944.5,J114855.02+661944.5,Sc(f) ,16.0,15.58,15.35,22.02,21.6,21.37,0.0219,5.574e-05,177.22925417,66.32903306,11 48 55.021,+66 19 44.52,3.201,56.44,0.572,Kautsch 2006,132.54276065,49.6162885,177.22925417,66.32903306,176.55395679,66.60687918,136.38232522,56.36373927,J114855.02+661944.5,0.01,0.01,0.02,0.569,0.572,0.575,2.327,2.347,2.26,52.103,56.44,56.47,3.245,3.201,2.899,J114855.02+661944.5,J114855.02+661944.5,J114855.02+661944.5,177.22925417,66.32903306,J114855.02+661944.5,J114855.02+661944.5,False,unmatched,,,
J114912.78-033934.4,J114912.78033934.4,Sc(f) ,16.52,16.07,15.78,22.25,21.8,21.52,0.0053,5.941e-05,177.30329167,-3.65957944,11 49 12.790,-03 39 34.49,3.305,41.91,0.749,Kautsch 2006,274.54197077,55.74422215,177.30329167,-3.65957944,176.66352017,-3.38162476,178.98339252,-4.42983448,J114912.78-033934.4,0.01,0.11,0.01,0.771,0.749,0.742,2.145,2.158,2.241,41.236,41.91,45.823,3.712,3.305,3.188,J114912.78-033934.4,J114912.78-033934.4,J114912.78-033934.4,177.30329167,-3.65957944,J114912.78-033934.4,J114912.78-033934.4,False,unmatched,,,
J114923.53-010501.5,J114923.53010501.5,Scd(f),14.5,13.65,13.22,21.2,20.35,19.91,,,177.34807083,-1.0837775,11 49 23.537,-01 05 01.60,3.098,90.008,0.774,Kautsch 2006,272.55320735,58.08075889,177.34807083,-1.0837775,176.707636,-0.80581567,177.99759484,-2.04903546,J114923.53-010501.5,0.01,,0.01,0.781,0.774,0.764,2.42,2.536,2.474,90.498,90.008,86.471,3.909,3.098,2.573,J114923.53-010501.5,J114923.53-010501.5,J114923.53-010501.5,177.34807083,-1.0837775,J114923.53-010501.5,J114923.53-010501.5,False,unmatched,,,
J114926.58+620320.7,J114926.58+620320.7,Sc(f) ,17.7,17.31,17.39,23.35,22.96,23.03,,,177.36075833,62.05575306,11 49 26.582,+62 03 20.71,3.334,33.321,0.705,Kautsch 2006,135.10868445,53.58239112,177.36075833,62.05575306,176.6927339,62.33363636,141.58706122,53.31422448,J114926.58+620320.7,0.04,0.03,0.12,0.703,0.705,0.69,2.431,2.525,2.005,32.833,33.321,32.737,3.973,3.334,2.997,J114926.58+620320.7,J114926.58+620320.7,J114926.58+620320.7,177.36075833,62.05575306,J114926.58+620320.7,J114926.58+620320.7,False,unmatched,,,
J114938.17-033408.6,J114938.17033408.6,Sb(f) ,15.62,14.68,14.2,21.5,20.56,20.08,0.0273,8.823e-05,177.40905,-3.56907194,11 49 38.172,-03 34 08.66,2.276,50.308,0.751,Kautsch 2006,274.64395497,55.87089997,177.40905,-3.56907194,176.76922436,-3.29109084,179.04430593,-4.30476228,J114938.17-033408.6,0.01,0.01,,0.736,0.751,0.755,2.764,2.865,2.923,59.917,50.308,51.216,3.517,2.276,2.071,J114938.17-033408.6,J114938.17-033408.6,J114938.17-033408.6,177.40905,-3.56907194,J114938.17-033408.6,J114938.17-033408.6,False,unmatched,,,
J114949.77-033103.6,J114949.77033103.6,Sc(f) ,15.12,14.42,14.03,20.47,19.77,19.38,,,177.4574,-3.51766833,11 49 49.776,-03 31 03.61,4.166,75.538,0.637,Kautsch 2006,274.68326302,55.93787443,177.4574,-3.51766833,176.8175477,-3.23967549,179.06814923,-4.23838626,J114949.77-033103.6,0.02,0.02,0.02,0.652,0.637,0.621,2.62,2.673,2.718,74.079,75.538,79.147,4.666,4.166,3.965,J114949.77-033103.6,J114949.77-033103.6,J114949.77-033103.6,177.4574,-3.51766833,J114949.77-033103.6,J114949.77-033103.6,False,unmatched,,,
J114956.75+045757.2,J114956.75+045757.2,Sb(f) ,17.2,16.33,15.82,22.6,21.73,21.22,,,177.4865,4.96591472,11 49 56.760,+04 57 57.29,3.335,41.272,0.68,Kautsch 2006,266.7412153,63.43082249,177.4865,4.96591472,176.84459733,5.24390079,175.71822151,3.55697942,J114956.75+045757.2,0.02,0.02,0.02,0.691,0.68,0.675,2.511,2.837,2.732,37.289,41.272,40.145,4.063,3.335,2.515,J114956.75+045757.2,J114956.75+045757.2,J114956.75+045757.2,177.4865,4.96591472,J114956.75+045757.2,J114956.75+045757.2,False,unmatched,,,
J115017.79+662852.0,J115017.79+662852.0,Sd(f) ,17.41,17.03,16.85,22.76,22.38,22.2,0.0402,5.776e-05,177.57414583,66.48112972,11 50 17.795,+66 28 52.07,5.603,41.782,0.858,Kautsch 2006,132.2588538,49.52522772,177.57414583,66.48112972,176.90248533,66.75906189,136.35787777,56.56869853,J115017.79+662852.0,0.04,0.23,0.05,0.881,0.858,0.839,2.225,2.307,2.189,39.048,41.782,39.236,5.733,5.603,4.681,J115017.79+662852.0,J115017.79+662852.0,J115017.79+662852.0,177.57414583,66.48112972,J115017.79+662852.0,J115017.79+662852.0,False,unmatched,,,
J115032.78+654013.8,J115032.78+654013.8,Sc(f) ,17.06,16.51,16.18,21.89,21.34,21.01,,,177.6366,65.67052417,11 50 32.784,+65 40 13.89,3.14,32.918,0.588,Kautsch 2006,132.67987476,50.28956228,177.6366,65.67052417,176.96678886,65.94847139,137.43602173,56.02114932,J115032.78+654013.8,0.01,0.01,0.01,0.598,0.588,0.585,2.256,2.339,2.365,30.65,32.918,33.621,3.172,3.14,2.945,J115032.78+654013.8,J115032.78+654013.8,J115032.78+654013.8,177.6366,65.67052417,J115032.78+654013.8,J115032.78+654013.8,False,unmatched,,,
J115040.71+051613.3,J115040.71+051613.3,Sb(f) ,16.54,15.55,15.07,21.98,20.99,20.51,,,177.66964583,5.27037778,11 50 40.715,+05 16 13.36,3.919,59.298,0.663,Kautsch 2006,266.72835557,63.78570339,177.66964583,5.27037778,177.02775327,5.54840594,175.7643859,3.90890415,J115040.71+051613.3,0.03,0.02,0.02,0.67,0.663,0.658,2.858,2.891,2.997,44.535,59.298,68.183,3.542,3.919,4.027,J115040.71+051613.3,J115040.71+051613.3,J115040.71+051613.3,177.66964583,5.27037778,J115040.71+051613.3,J115040.71+051613.3,False,unmatched,,,
J115040.95+045457.2,J115040.95+045457.2,Sc(f) ,16.64,16.11,15.78,21.26,20.73,20.4,,,177.67065417,4.91589278,11 50 40.957,+04 54 57.21,3.119,36.108,0.619,Kautsch 2006,267.14944181,63.48454997,177.67065417,4.91589278,177.02884237,5.19392173,175.90680311,3.58415098,J115040.95+045457.2,0.02,0.01,0.01,0.624,0.619,0.61,2.387,2.445,2.485,33.605,36.108,36.761,3.088,3.119,2.948,J115040.95+045457.2,J115040.95+045457.2,J115040.95+045457.2,177.67065417,4.91589278,J115040.95+045457.2,J115040.95+045457.2,False,unmatched,,,
J115046.17+033009.7,J115046.17+033009.7,Sc(f) ,17.44,16.95,16.6,21.89,21.39,21.05,0.0469,0.0001216,177.6924125,3.50269472,11 50 46.179,+03 30 09.70,4.362,32.857,0.741,Kautsch 2006,268.77622145,62.28119961,177.6924125,3.50269472,177.05092672,3.78073082,176.48991975,2.29632971,J115046.17+033009.7,0.02,0.02,0.02,0.762,0.741,0.727,2.486,2.448,2.575,30.033,32.857,29.89,4.623,4.362,3.57,J115046.17+033009.7,J115046.17+033009.7,J115046.17+033009.7,177.6924125,3.50269472,J115046.17+033009.7,J115046.17+033009.7,False,unmatched,,,
J115109.07+644622.6,J115109.07+644622.6,Sc(f) ,16.68,16.02,15.65,21.29,20.63,20.26,,,177.78780417,64.772955,11 51 09.073,+64 46 22.64,3.048,34.238,0.693,Kautsch 2006,133.1075363,51.14766425,177.78780417,64.772955,177.1207536,65.05093656,138.6407229,55.43003864,J115109.07+644622.6,0.01,0.01,0.01,0.714,0.693,0.687,2.336,2.438,2.497,31.987,34.238,31.969,3.355,3.048,2.54,J115109.07+644622.6,J115109.07+644622.6,J115109.07+644622.6,177.78780417,64.772955,J115109.07+644622.6,J115109.07+644622.6,False,unmatched,,,
J115116.73+000356.6,J115116.73+000356.6,Scd(f),17.29,16.34,15.89,22.38,21.43,20.98,0.0786,6.423e-05,177.819725,0.06574944,11 51 16.734,+00 03 56.70,4.146,39.308,0.78,Kautsch 2006,272.36455256,59.31940427,177.819725,0.06574944,177.17900798,0.3438188,177.97334377,-0.80675646,J115116.73+000356.6,0.06,0.03,0.03,0.776,0.78,0.771,2.258,2.323,2.365,32.736,39.308,36.513,3.785,4.146,3.247,J115116.73+000356.6,J115116.73+000356.6,J115116.73+000356.6,177.819725,0.06574944,J115116.73+000356.6,J115116.73+000356.6,False,unmatched,,,
J115135.90+032007.4,J115135.90+032007.4,Scd(f),17.44,17.12,16.89,22.35,22.03,21.8,0.0401,5.086e-05,177.89959583,3.33540167,11 51 35.903,+03 20 07.45,4.983,36.213,0.767,Kautsch 2006,269.34040618,62.23879633,177.89959583,3.33540167,177.25820819,3.61348238,176.74641451,2.22511165,J115135.90+032007.4,0.02,0.02,0.04,0.792,0.767,0.753,2.405,2.337,2.482,35.7,36.213,37.102,5.615,4.983,4.927,J115135.90+032007.4,J115135.90+032007.4,J115135.90+032007.4,177.89959583,3.33540167,J115135.90+032007.4,J115135.90+032007.4,False,unmatched,,,
J115157.97+615550.3,J115157.97+615550.3,Irr(f),16.0,15.66,15.66,22.39,22.05,22.05,,,177.99157917,61.93065889,11 51 57.979,+61 55 50.37,3.846,60.663,0.746,Kautsch 2006,134.73194372,53.81400356,177.99157917,61.93065889,177.32949801,62.20868475,142.09697687,53.41822355,J115157.97+615550.3,1.11,0.61,0.94,0.724,0.746,0.743,2.106,2.123,2.104,52.326,60.663,58.976,3.543,3.846,3.541,J115157.97+615550.3,J115157.97+615550.3,J115157.97+615550.3,177.99157917,61.93065889,J115157.97+615550.3,J115157.97+615550.3,False,unmatched,,,
J115200.41+053426.5,J115200.41+053426.5,Sb(f) ,17.46,16.67,16.16,21.65,20.85,20.34,,,178.00175,5.574055,11 52 00.420,+05 34 26.60,4.71,40.163,0.622,Kautsch 2006,267.00508244,64.21792432,178.00175,5.574055,177.35994929,5.85215264,175.94706455,4.31918254,J115200.41+053426.5,0.14,0.13,0.14,0.637,0.622,0.624,2.753,3.105,3.151,33.85,40.163,39.016,4.685,4.71,3.455,J115200.41+053426.5,J115200.41+053426.5,J115200.41+053426.5,178.00175,5.574055,J115200.41+053426.5,J115200.41+053426.5,False,unmatched,,,
J115243.58+005829.3,J115243.58+005829.3,Irr(f),17.24,16.92,16.83,22.47,22.15,22.06,0.025,4.897e-05,178.1815875,0.97481472,11 52 43.581,+00 58 29.33,4.081,37.744,0.734,Kautsch 2006,272.18535398,60.29367857,178.1815875,0.97481472,177.54071131,1.25295376,177.9439699,0.17123527,J115243.58+005829.3,0.02,0.02,0.03,0.739,0.734,0.731,2.092,2.14,2.097,34.378,37.744,36.827,3.973,4.081,3.954,J115243.58+005829.3,J115243.58+005829.3,J115243.58+005829.3,178.1815875,0.97481472,J115243.58+005829.3,J115243.58+005829.3,False,unmatched,,,
J115255.76+621156.5,J115255.76+621156.5,Sc(f) ,16.24,15.45,14.98,21.23,20.44,19.96,,,178.23233333,62.19903194,11 52 55.760,+62 11 56.51,2.798,40.558,0.73,Kautsch 2006,134.38231085,53.60924774,178.23233333,62.19903194,177.57224589,62.47710302,141.93569713,53.69311587,J115255.76+621156.5,0.01,0.03,0.01,0.739,0.73,0.73,2.389,2.429,2.575,35.946,40.558,39.365,3.074,2.798,2.161,J115255.76+621156.5,J115255.76+621156.5,J115255.76+621156.5,178.23233333,62.19903194,J115255.76+621156.5,J115255.76+621156.5,False,unmatched,,,
J115304.94+045047.4,J115304.94+045047.4,Sb(f) ,16.73,15.97,15.54,22.03,21.27,20.84,,,178.27062083,4.84651917,11 53 04.949,+04 50 47.47,5.405,53.703,0.787,Kautsch 2006,268.38299885,63.73260212,178.27062083,4.84651917,177.62907786,5.12466777,176.48393764,3.75864505,J115304.94+045047.4,0.09,0.04,0.03,0.767,0.787,0.783,2.998,3.139,3.154,47.805,53.703,56.106,5.747,5.405,4.874,J115304.94+045047.4,J115304.94+045047.4,J115304.94+045047.4,178.27062083,4.84651917,J115304.94+045047.4,J115304.94+045047.4,False,unmatched,,,
J115306.09+060914.2,J115306.09+060914.2,Sd(f) ,16.42,16.0,15.82,21.27,20.85,20.66,,,178.27540417,6.15396389,11 53 06.097,+06 09 14.27,5.465,51.801,0.806,Kautsch 2006,266.8340425,64.85431386,178.27540417,6.15396389,177.63363427,6.43211123,175.96544116,4.95954423,J115306.09+060914.2,0.04,0.04,0.03,0.83,0.806,0.782,2.486,2.603,2.72,48.088,51.801,51.345,5.689,5.465,5.393,J115306.09+060914.2,J115306.09+060914.2,J115306.09+060914.2,178.27540417,6.15396389,J115306.09+060914.2,J115306.09+060914.2,False,unmatched,,,
J115314.64-032348.6,J115314.64032348.6,Scd(f),17.02,16.81,16.53,22.76,22.55,22.26,,,178.31103333,-3.39684722,11 53 14.648,-03 23 48.65,3.79,39.729,0.767,Kautsch 2006,275.98746903,56.39986487,178.31103333,-3.39684722,177.67091443,-3.11867833,179.80331665,-3.78803489,J115314.64-032348.6,0.04,0.06,0.03,0.786,0.767,0.723,2.37,2.294,2.582,40.703,39.729,42.267,4.617,3.79,3.855,J115314.64-032348.6,J115314.64-032348.6,J115314.64-032348.6,178.31103333,-3.39684722,J115314.64-032348.6,J115314.64-032348.6,False,unmatched,,,
J115327.50+034259.1,J115327.50+034259.1,Sc(f) ,17.05,16.67,16.41,22.29,21.91,21.65,0.0403,6.045e-05,178.36459583,3.7164325,11 53 27.503,+03 42 59.16,3.511,37.17,0.674,Kautsch 2006,269.81217725,62.79843975,178.36459583,3.7164325,177.72328106,3.99459887,177.02083419,2.75936594,J115327.50+034259.1,0.03,0.04,0.03,0.686,0.674,0.676,2.46,2.401,2.67,32.921,37.17,38.884,3.38,3.511,3.742,J115327.50+034259.1,J115327.50+034259.1,J115327.50+034259.1,178.36459583,3.7164325,J115327.50+034259.1,J115327.50+034259.1,False,unmatched,,,
J115401.06+615710.8,J115401.06+615710.8,Sc(f) ,16.4,16.02,15.74,21.7,21.32,21.04,,,178.50445417,61.95301444,11 54 01.069,+61 57 10.85,3.269,41.752,0.657,Kautsch 2006,134.33935113,53.88514333,178.50445417,61.95301444,177.84707359,62.23113104,142.37351022,53.59612527,J115401.06+615710.8,0.01,0.04,0.01,0.646,0.657,0.66,2.367,2.411,2.456,39.449,41.752,39.17,3.324,3.269,2.809,J115401.06+615710.8,J115401.06+615710.8,J115401.06+615710.8,178.50445417,61.95301444,J115401.06+615710.8,J115401.06+615710.8,False,unmatched,,,
J115402.48+670625.9,J115402.48+670625.9,Sb(f) ,16.86,16.13,15.7,21.62,20.89,20.47,,,178.51035417,67.10722056,11 54 02.485,+67 06 25.99,4.636,46.386,0.694,Kautsch 2006,131.39364572,49.06730677,178.51035417,67.10722056,177.84862903,67.38533485,135.98546238,57.2663598,J115402.48+670625.9,0.03,0.02,0.02,0.711,0.694,0.689,2.651,2.773,2.745,42.257,46.386,42.763,4.882,4.636,3.336,J115402.48+670625.9,J115402.48+670625.9,J115402.48+670625.9,178.51035417,67.10722056,J115402.48+670625.9,J115402.48+670625.9,False,unmatched,,,
J115432.48-032350.9,J115432.48032350.9,Sc(f) ,17.76,17.22,16.09,24.44,23.9,22.77,,,178.63537083,-3.39749944,11 54 32.489,-03 23 51.00,1.511,25.508,0.186,Kautsch 2006,276.52500331,56.52885749,178.63537083,-3.39749944,177.99516188,-3.11927976,180.10115805,-3.65961924,J115432.48-032350.9,0.34,0.18,1.8,0.086,0.186,0.089,1.863,2.319,1.723,34.237,25.508,39.976,11.418,1.511,1.179,J115432.48-032350.9,J115432.48-032350.9,J115432.48-032350.9,178.63537083,-3.39749944,J115432.48-032350.9,J115432.48-032350.9,False,unmatched,,,
J115449.71-014117.9,J115449.71014117.9,Sd(f) ,17.92,17.33,16.78,23.01,22.42,21.87,,,178.707125,-1.68831111,11 54 49.710,-01 41 17.92,5.334,33.789,0.842,Kautsch 2006,275.36654132,58.12119175,178.707125,-1.68831111,178.0666619,-1.41008417,179.48555993,-2.06322615,J115449.71-014117.9,0.04,0.05,0.03,0.865,0.842,0.83,2.128,2.522,2.367,35.469,33.789,35.038,6.816,5.334,5.015,J115449.71-014117.9,J115449.71-014117.9,J115449.71-014117.9,178.707125,-1.68831111,J115449.71-014117.9,J115449.71-014117.9,False,unmatched,,,
J115454.56+012221.7,J115454.56+012221.7,Sb(f) ,17.1,16.14,15.64,21.56,20.59,20.09,0.0773,7.65e-05,178.72735833,1.37270722,11 54 54.566,+01 22 21.75,4.324,36.224,0.708,Kautsch 2006,272.81189886,60.89487155,178.72735833,1.37270722,178.08647902,1.65093195,178.28642231,0.75329458,J115454.56+012221.7,0.04,0.04,0.04,0.729,0.708,0.688,2.707,2.952,3.094,34.687,36.224,36.607,5.04,4.324,3.614,J115454.56+012221.7,J115454.56+012221.7,J115454.56+012221.7,178.72735833,1.37270722,J115454.56+012221.7,J115454.56+012221.7,False,unmatched,,,
J115519.07+672409.1,J115519.07+672409.1,Sb(f) ,16.78,16.19,15.94,21.84,21.25,21.0,0.0222,0.0001265,178.8294625,67.40254056,11 55 19.071,+67 24 09.15,3.815,35.682,0.804,Kautsch 2006,131.06706492,48.82974616,178.8294625,67.40254056,178.17119723,67.68069975,135.73510448,57.55662338,J115519.07+672409.1,0.02,0.04,0.02,0.832,0.804,0.785,2.739,3.075,2.959,69.291,35.682,23.009,8.704,3.815,2.293,J115519.07+672409.1,J115519.07+672409.1,J115519.07+672409.1,178.8294625,67.40254056,J115519.07+672409.1,J115519.07+672409.1,False,unmatched,,,
