r_kpc,v_obs_kms,v_vis_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,h_kpc,segment_index,Dw_i,sigma_i,beta_i,source_core_i,info_source_i,I_struct_i,gamma_topo,alpha_geom_i,alpha_mass_i,weight_geom_i,weight_mass_i,mass_bar_segment_msun,mass_norm_i,alpha_relax_i,neighbor_gradient_i,mean_dw_pert,mean_sigma,mean_beta,r_scale,dw_internal,dw_external,observer_gap,observer_factor,factor_dw,factor_sigma,factor_rscale,factor_beta,gamma_raw,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_kms,rotation_residual_topo_kms,rotation_residual_vis_only_kms,source_file,structure_2002_preferred_name,structure_2002_catalog_name_normalized,structure_2002_RFGC_int,structure_2002_Dist,structure_2002_Re,structure_2002_Z0,structure_2002_z0_over_re,structure_2002_S0,structure_2002_RAJ2000_deg,structure_2002_DEJ2000_deg,structure_2002_Note,structure_2002_has_ned_link_flag,structure_2002_has_simbad_link_flag,structure_2002_source_catalog,structure_2002__Glon,structure_2002__Glat,structure_2002__RAJ2000,structure_2002__DEJ2000,structure_2002__RAB1950,structure_2002__DEB1950,structure_2002__Elon2000,structure_2002__Elat2000,structure_2002_RFGC,structure_2002__RA,structure_2002__DE,structure_2002_NED,structure_2002_Simbad,structure_2002_biz_name,structure_2002_biz_name_norm,structure_2002_biz_catalog_token,structure_2002_RA_match_deg,structure_2002_DE_match_deg,structure_2002_biz_aname_norm,structure_2002_biz_aname_token,structure_2002_biz_ned_norm,structure_2002_biz_ned_token,structure_2002_matched,structure_2002_match_reason,structure_2002_matched_sparc_name,structure_2002_matched_sparc_index,structure_2002_matched_sep_deg,structure_2002___source_catalog__
1.05,14.6,17.217026456389036,2.05,UGC08837,-4.64,16.58,0.0,203.00952380952376,UGC08837,UGC8837,Bizyaev_2014,,False,unique_to_2014,SDSSJ135430.12+535852.0,,EON_208.625_53.981,SDSSJ135430.12+535852.0,,208.625473,53.981133,r,3.6,0.1,0.93,0.08,0.2583333333333333,3.870967741935484,21.11,0.32,0.124,17.52,0.09,SC,20759.0,SDSSJ135430.12+535852.0,NED,thick_like,SDSSJ135430.12+535852.0,SDSSJ135430.12+535852.0,,208.625473,53.981133,SDSSJ135430.12+535852.0,,NED,,True,coord_exact,UGC08837,160.0,0.0845698319889964,Bizyaev_2014,0.35,1,2.1778031357393886,0.2678120275099918,0.8589991667599699,0.2420891231319859,0.20795435505202764,0.3264883374316834,1000000.0,2.1892447204981793,2.1648614992185284,0.21148036253776437,0.18696789149467638,111591795.45525987,0.47954533061244314,0.2370185019058737,0.170580909242033,0.31170914949438444,0.2678120275099918,0.9197233004795455,2.089010992695987,2.4148216376452623,2.3117091494943844,0.10311248815087781,1.17792704087861,10.390304983179481,26.781202751099176,0.8356043970787947,1.0,2738908.2311403467,296134.5464232956,557.6210843794022,557.8868162490133,-543.2868162490133,-2.617026456389036,UGC08837_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.57,21.0,20.769133347349857,2.05,UGC08837,2.4,20.63,0.0,280.89171974522293,UGC08837,UGC8837,Bizyaev_2014,,False,unique_to_2014,SDSSJ135430.12+535852.0,,EON_208.625_53.981,SDSSJ135430.12+535852.0,,208.625473,53.981133,r,3.6,0.1,0.93,0.08,0.2583333333333333,3.870967741935484,21.11,0.32,0.124,17.52,0.09,SC,20759.0,SDSSJ135430.12+535852.0,NED,thick_like,SDSSJ135430.12+535852.0,SDSSJ135430.12+535852.0,,208.625473,53.981133,SDSSJ135430.12+535852.0,,NED,,True,coord_exact,UGC08837,160.0,0.0845698319889964,Bizyaev_2014,0.35,1,2.1778031357393886,0.2678120275099918,0.8589991667599699,0.2420891231319859,0.20795435505202764,0.3264883374316834,1000000.0,2.1892447204981793,2.1648614992185284,0.21148036253776437,0.18696789149467638,111591795.45525987,0.47954533061244314,0.2370185019058737,0.170580909242033,0.31170914949438444,0.2678120275099918,0.9197233004795455,2.089010992695987,2.4148216376452623,2.3117091494943844,0.10311248815087781,1.17792704087861,10.390304983179481,26.781202751099176,0.8356043970787947,1.0,2738908.2311403467,132455.00321785198,456.0201257094117,456.49283888362106,-435.49283888362106,0.2308666526501426,UGC08837_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.63,35.3,30.75746576036459,2.5,UGC08837,16.76,25.79,0.0,473.7984790874524,UGC08837,UGC8837,Bizyaev_2014,,False,unique_to_2014,SDSSJ135430.12+535852.0,,EON_208.625_53.981,SDSSJ135430.12+535852.0,,208.625473,53.981133,r,3.6,0.1,0.93,0.08,0.2583333333333333,3.870967741935484,21.11,0.32,0.124,17.52,0.09,SC,20759.0,SDSSJ135430.12+535852.0,NED,thick_like,SDSSJ135430.12+535852.0,SDSSJ135430.12+535852.0,,208.625473,53.981133,SDSSJ135430.12+535852.0,,NED,,True,coord_exact,UGC08837,160.0,0.0845698319889964,Bizyaev_2014,0.35,2,2.4456151632493803,0.2678120275099918,0.9804474341991212,0.39727292091217786,0.38950521598513516,0.9380115265283456,1000000.0,2.0482105779221866,2.5034299897994963,0.09296148738379813,0.6389938974068136,858924714.3644816,1.330427102808644,0.030793525604118077,0.17058090924203295,0.31170914949438444,0.2678120275099918,0.9197233004795455,2.089010992695987,2.4148216376452623,2.3117091494943844,0.10311248815087781,1.17792704087861,10.390304983179481,26.781202751099176,0.8356043970787947,1.0,2738908.2311403467,135611.5494698992,597.2088203516714,598.0003317773619,-562.700331777362,4.542534239635408,UGC08837_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.15,43.0,32.674199301589624,3.38,UGC08837,17.12,27.83,0.0,586.984126984127,UGC08837,UGC8837,Bizyaev_2014,,False,unique_to_2014,SDSSJ135430.12+535852.0,,EON_208.625_53.981,SDSSJ135430.12+535852.0,,208.625473,53.981133,r,3.6,0.1,0.93,0.08,0.2583333333333333,3.870967741935484,21.11,0.32,0.124,17.52,0.09,SC,20759.0,SDSSJ135430.12+535852.0,NED,thick_like,SDSSJ135430.12+535852.0,SDSSJ135430.12+535852.0,,208.625473,53.981133,SDSSJ135430.12+535852.0,,NED,,True,coord_exact,UGC08837,160.0,0.0845698319889964,Bizyaev_2014,0.35,2,2.4456151632493803,0.2678120275099918,0.9804474341991212,0.39727292091217786,0.38950521598513516,0.9380115265283456,1000000.0,2.0482105779221866,2.5034299897994963,0.09296148738379813,0.6389938974068136,858924714.3644816,1.330427102808644,0.030793525604118077,0.17058090924203295,0.31170914949438444,0.2678120275099918,0.9197233004795455,2.089010992695987,2.4148216376452623,2.3117091494943844,0.10311248815087781,1.17792704087861,10.390304983179481,26.781202751099176,0.8356043970787947,1.0,2738908.2311403467,94533.78952162719,545.6935376134902,546.6708701706409,-503.6708701706409,10.325800698410376,UGC08837_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.68,46.6,33.590095266313256,3.15,UGC08837,20.09,26.92,0.0,590.0978260869565,UGC08837,UGC8837,Bizyaev_2014,,False,unique_to_2014,SDSSJ135430.12+535852.0,,EON_208.625_53.981,SDSSJ135430.12+535852.0,,208.625473,53.981133,r,3.6,0.1,0.93,0.08,0.2583333333333333,3.870967741935484,21.11,0.32,0.124,17.52,0.09,SC,20759.0,SDSSJ135430.12+535852.0,NED,thick_like,SDSSJ135430.12+535852.0,SDSSJ135430.12+535852.0,,208.625473,53.981133,SDSSJ135430.12+535852.0,,NED,,True,coord_exact,UGC08837,160.0,0.0845698319889964,Bizyaev_2014,0.35,2,2.4456151632493803,0.2678120275099918,0.9804474341991212,0.39727292091217786,0.38950521598513516,0.9380115265283456,1000000.0,2.0482105779221866,2.5034299897994963,0.09296148738379813,0.6389938974068136,858924714.3644816,1.330427102808644,0.030793525604118077,0.17058090924203295,0.31170914949438444,0.2678120275099918,0.9197233004795455,2.089010992695987,2.4148216376452623,2.3117091494943844,0.10311248815087781,1.17792704087861,10.390304983179481,26.781202751099176,0.8356043970787947,1.0,2738908.2311403467,69264.7925425586,504.8707127142707,505.98688822598524,-459.3868882259852,13.009904733686746,UGC08837_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.2,48.0,34.53778510559124,3.0,UGC08837,22.95,25.81,0.0,548.5714285714286,UGC08837,UGC8837,Bizyaev_2014,,False,unique_to_2014,SDSSJ135430.12+535852.0,,EON_208.625_53.981,SDSSJ135430.12+535852.0,,208.625473,53.981133,r,3.6,0.1,0.93,0.08,0.2583333333333333,3.870967741935484,21.11,0.32,0.124,17.52,0.09,SC,20759.0,SDSSJ135430.12+535852.0,NED,thick_like,SDSSJ135430.12+535852.0,SDSSJ135430.12+535852.0,,208.625473,53.981133,SDSSJ135430.12+535852.0,,NED,,True,coord_exact,UGC08837,160.0,0.0845698319889964,Bizyaev_2014,0.35,2,2.4456151632493803,0.2678120275099918,0.9804474341991212,0.39727292091217786,0.38950521598513516,0.9380115265283456,1000000.0,2.0482105779221866,2.5034299897994963,0.09296148738379813,0.6389938974068136,858924714.3644816,1.330427102808644,0.030793525604118077,0.17058090924203295,0.31170914949438444,0.2678120275099918,0.9197233004795455,2.089010992695987,2.4148216376452623,2.3117091494943844,0.10311248815087781,1.17792704087861,10.390304983179481,26.781202751099176,0.8356043970787947,1.0,2738908.2311403467,53175.25660591528,472.58446625428155,473.84484416826166,-425.84484416826166,13.46221489440876,UGC08837_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.82,107.0,33.69309127996421,25.6,UGC12506,8.12,32.7,0.0,13962.19512195122,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,0.35,1,2.037978225113705,0.12260550567558148,0.9040252072383452,0.07838051119376906,0.0708579578753945,0.5810352545782349,462318.41872647067,2.0353160355746214,2.0403211939988637,0.06641366223908919,0.07546227266824068,13690247488.640131,0.28569498782860997,0.15174481383646388,0.014951890936046524,0.15877427609954387,0.0461603986475783,0.9714210517933258,4.110273924149317,2.1897230389501687,2.158774276099544,0.030948762850624867,1.1510176981460747,5.292475870018129,4.61603986485783,1.644109569660127,1.0,462318.41872647067,399499.25657486904,572.3542525319373,573.3451096777512,-466.3451096777512,73.30690872003579,UGC12506_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.46,159.0,82.91915641153135,26.5,UGC12506,22.67,79.76,0.0,10276.829268292682,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,0.35,1,2.037978225113705,0.12260550567558148,0.9040252072383452,0.07838051119376906,0.0708579578753945,0.5810352545782349,462318.41872647067,2.0353160355746214,2.0403211939988637,0.06641366223908919,0.07546227266824068,13690247488.640131,0.28569498782860997,0.15174481383646388,0.014951890936046524,0.15877427609954387,0.0461603986475783,0.9714210517933258,4.110273924149317,2.1897230389501687,2.158774276099544,0.030948762850624867,1.1510176981460747,5.292475870018129,4.61603986485783,1.644109569660127,1.0,462318.41872647067,44388.80628609655,330.448881771141,340.69348388808015,-181.69348388808015,76.08084358846865,UGC12506_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.1,194.0,112.13798330628208,13.9,UGC12506,31.68,107.57,0.0,9179.512195121952,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,0.35,1,2.037978225113705,0.12260550567558148,0.9040252072383452,0.07838051119376906,0.0708579578753945,0.5810352545782349,462318.41872647067,2.0353160355746214,2.0403211939988637,0.06641366223908919,0.07546227266824068,13690247488.640131,0.28569498782860997,0.15174481383646388,0.014951890936046524,0.15877427609954387,0.0461603986475783,0.9714210517933258,4.110273924149317,2.1897230389501687,2.158774276099544,0.030948762850624867,1.1510176981460747,5.292475870018129,4.61603986485783,1.644109569660127,1.0,462318.41872647067,15979.970262994759,255.96460317449854,279.4508997628716,-85.45089976287159,81.86201669371792,UGC12506_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.74,198.0,128.90390994845734,14.6,UGC12506,34.72,124.14,0.0,6829.965156794425,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,0.35,1,2.037978225113705,0.12260550567558148,0.9040252072383452,0.07838051119376906,0.0708579578753945,0.5810352545782349,462318.41872647067,2.0353160355746214,2.0403211939988637,0.06641366223908919,0.07546227266824068,13690247488.640131,0.28569498782860997,0.15174481383646388,0.014951890936046524,0.15877427609954387,0.0461603986475783,0.9714210517933258,4.110273924149317,2.1897230389501687,2.158774276099544,0.030948762850624867,1.1510176981460747,5.292475870018129,4.61603986485783,1.644109569660127,1.0,462318.41872647067,8153.046052548346,216.3295734328238,251.82275977684682,-53.82275977684682,69.09609005154266,UGC12506_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.38,211.0,141.22226594981402,13.2,UGC12506,31.78,137.6,0.0,6032.655826558265,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,0.35,1,2.037978225113705,0.12260550567558148,0.9040252072383452,0.07838051119376906,0.0708579578753945,0.5810352545782349,462318.41872647067,2.0353160355746214,2.0403211939988637,0.06641366223908919,0.07546227266824068,13690247488.640131,0.28569498782860997,0.15174481383646388,0.014951890936046524,0.15877427609954387,0.0461603986475783,0.9714210517933258,4.110273924149317,2.1897230389501687,2.158774276099544,0.030948762850624867,1.1510176981460747,5.292475870018129,4.61603986485783,1.644109569660127,1.0,462318.41872647067,4932.089587344061,190.78475084397908,237.36585591571333,-26.365855915713325,69.77773405018598,UGC12506_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.65,230.0,169.21796240352265,11.6,UGC12506,14.68,168.58,0.0,4967.136150234742,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,0.35,2,2.1605837307892863,0.07843319074063393,0.9782055363730491,0.08655690341475474,0.08467044213162035,1.2753328800575219,462318.41872647067,2.0079664669934654,2.1695850051954895,0.02317880794701987,0.3929983785946017,108594283485.8216,0.8046378423726908,0.029139308160882393,0.009565023261052918,0.15877427609954387,0.0461603986475783,0.9714210517933258,4.110273924149317,2.1897230389501687,2.158774276099544,0.030948762850624867,1.1510176981460747,5.292475870018129,4.61603986485783,1.644109569660127,1.0,462318.41872647067,5198.350243188689,235.2922227570634,289.82261624993924,-59.822616249939244,60.78203759647735,UGC12506_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.29,239.0,175.92891888487236,11.6,UGC12506,14.98,175.29,0.0,4647.762408462165,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,0.35,2,2.1605837307892863,0.07843319074063393,0.9782055363730491,0.08655690341475474,0.08467044213162035,1.2753328800575219,462318.41872647067,2.0079664669934654,2.1695850051954895,0.02317880794701987,0.3929983785946017,108594283485.8216,0.8046378423726908,0.029139308160882393,0.009565023261052918,0.15877427609954387,0.0461603986475783,0.9714210517933258,4.110273924149317,2.1897230389501687,2.158774276099544,0.030948762850624867,1.1510176981460747,5.292475870018129,4.61603986485783,1.644109569660127,1.0,462318.41872647067,3903.561148420026,219.03142814236068,280.93727238314625,-41.93727238314625,63.07108111512764,UGC12506_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.93,237.0,177.92775640691926,11.6,UGC12506,26.72,175.91,0.0,4032.232591529074,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,0.35,2,2.1605837307892863,0.07843319074063393,0.9782055363730491,0.08655690341475474,0.08467044213162035,1.2753328800575219,462318.41872647067,2.0079664669934654,2.1695850051954895,0.02317880794701987,0.3929983785946017,108594283485.8216,0.8046378423726908,0.029139308160882393,0.009565023261052918,0.15877427609954387,0.0461603986475783,0.9714210517933258,4.110273924149317,2.1897230389501687,2.158774276099544,0.030948762850624867,1.1510176981460747,5.292475870018129,4.61603986485783,1.644109569660127,1.0,462318.41872647067,3038.5229421544664,205.7343544093006,272.0016747819978,-35.00167478199779,59.07224359308074,UGC12506_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.57,240.0,180.6274710557616,11.6,UGC12506,39.88,176.17,0.0,3699.421965317919,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,0.35,2,2.1605837307892863,0.07843319074063393,0.9782055363730491,0.08655690341475474,0.08467044213162035,1.2753328800575219,462318.41872647067,2.0079664669934654,2.1695850051954895,0.02317880794701987,0.3929983785946017,108594283485.8216,0.8046378423726908,0.029139308160882393,0.009565023261052918,0.15877427609954387,0.0461603986475783,0.9714210517933258,4.110273924149317,2.1897230389501687,2.158774276099544,0.030948762850624867,1.1510176981460747,5.292475870018129,4.61603986485783,1.644109569660127,1.0,462318.41872647067,2432.134159725627,194.59786449734747,265.508214876542,-25.508214876542013,59.37252894423841,UGC12506_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.21,245.0,182.46059574604047,11.6,UGC12506,50.51,175.33,0.0,3487.797791981406,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,0.35,2,2.1605837307892863,0.07843319074063393,0.9782055363730491,0.08655690341475474,0.08467044213162035,1.2753328800575219,462318.41872647067,2.0079664669934654,2.1695850051954895,0.02317880794701987,0.3929983785946017,108594283485.8216,0.8046378423726908,0.029139308160882393,0.009565023261052918,0.15877427609954387,0.0461603986475783,0.9714210517933258,4.110273924149317,2.1897230389501687,2.158774276099544,0.030948762850624867,1.1510176981460747,5.292475870018129,4.61603986485783,1.644109569660127,1.0,462318.41872647067,1990.687145117071,185.09382963098687,259.90689634456567,-14.906896344565666,62.53940425395953,UGC12506_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.49,248.0,178.51256202295679,11.6,UGC12506,60.02,168.12,0.0,3001.6593460224503,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,0.35,3,2.1948446065949727,0.018013074976813703,0.9952428380549302,0.023134642621617685,0.023024587380125337,1.5016645740041539,462318.41872647067,2.003948666673382,2.200033003331339,0.013589594253543,0.5,167728188566.518,1.0,0.0051215676448039815,0.001832459305881353,0.15877427609954387,0.0461603986475783,0.9714210517933258,4.110273924149317,2.1897230389501687,2.158774276099544,0.030948762850624867,1.1510176981460747,5.292475870018129,4.61603986485783,1.644109569660127,1.0,462318.41872647067,1653.5990519037123,184.07130296031227,256.41563792699355,-8.415637926993554,69.48743797704321,UGC12506_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.13,250.0,175.417465778069,11.6,UGC12506,60.43,164.68,0.0,2824.220515137822,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,0.35,3,2.1948446065949727,0.018013074976813703,0.9952428380549302,0.023134642621617685,0.023024587380125337,1.5016645740041539,462318.41872647067,2.003948666673382,2.200033003331339,0.013589594253543,0.5,167728188566.518,1.0,0.0051215676448039815,0.001832459305881353,0.15877427609954387,0.0461603986475783,0.9714210517933258,4.110273924149317,2.1897230389501687,2.158774276099544,0.030948762850624867,1.1510176981460747,5.292475870018129,4.61603986485783,1.644109569660127,1.0,462318.41872647067,1417.5921628759436,177.11949233340928,249.28417892927868,0.7158210707213186,74.58253422193101,UGC12506_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.77,255.0,171.61761040173005,11.6,UGC12506,58.91,161.19,0.0,2735.591081194784,UGC12506,UGC12506,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,PGC1503349,RFGC4106,EON_349.898_16.208,PGC1503349,PGC1503349,349.897522,16.208237,r,3.72,0.12,1.68,0.15,0.4516129032258064,2.2142857142857144,20.63,0.12,0.019,15.84,0.25,SB,,PGC1503349,NED,thick_like,PGC1503349,PGC1503349,PGC1503349,349.897522,16.208237,PGC1503349,PGC1503349,NED,,True,coord_review,UGC12506,169.0,0.1348958198421924,Bizyaev_2014,0.35,3,2.1948446065949727,0.018013074976813703,0.9952428380549302,0.023134642621617685,0.023024587380125337,1.5016645740041539,462318.41872647067,2.003948666673382,2.200033003331339,0.013589594253543,0.5,167728188566.518,1.0,0.0051215676448039815,0.001832459305881353,0.15877427609954387,0.0461603986475783,0.9714210517933258,4.110273924149317,2.1897230389501687,2.158774276099544,0.030948762850624867,1.1510176981460747,5.292475870018129,4.61603986485783,1.644109569660127,1.0,462318.41872647067,1228.7280366716577,170.90016217571386,242.19717098200238,12.802829017997624,83.38238959826995,UGC12506_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
